Incident_ID,Asset_ID,Opened_DateTime,Closed_DateTime,Priority,Incident_State,Root_Cause_Category,Assignment_Group
INC00007089,A0012124,2024-08-31,2024-08-31 02:34:32.594882656,P4,Resolved,Patch Failure,Cybersecurity
INC00007090,A0002299,2025-12-19,2025-12-19 06:28:44.237094373,P3,Resolved,Security Control,End User Computing
INC00007091,A0006041,2025-02-14,2025-02-14 05:37:53.427571093,P4,Resolved,Configuration Error,Application Support
INC00007092,A0022531,2024-09-01,2024-09-01 02:15:08.861078163,P4,Closed,Software Defect,Network Operations
INC00007093,A0022259,2025-07-11,2025-07-11 01:16:41.270592554,P2,Closed,Capacity Issue,Application Support
INC00007094,A0008319,2024-03-05,2024-03-05 03:48:50.098671910,P4,Resolved,Unknown,Application Support
INC00007095,A0008440,2024-09-18,2024-09-18 05:47:26.862879472,P3,Resolved,User Error,Service Desk
INC00007096,A0003704,2025-12-01,2025-12-01 04:31:31.037677348,P4,Resolved,Hardware Failure,Server Operations
INC00007097,A0010383,2026-03-16,2026-03-16 01:34:51.277369141,P2,Closed,Patch Failure,End User Computing
INC00007098,A0010480,2024-11-03,2024-11-03 01:54:08.471968416,P3,Resolved,Patch Failure,Network Operations
INC00007099,A0006120,2026-02-15,2026-02-15 02:46:51.023490376,P3,Resolved,Configuration Error,Application Support
INC00007100,A0013445,2024-06-13,2024-06-13 05:07:24.093874228,P3,Closed,User Error,Cybersecurity
INC00007101,A0015070,2024-06-10,2024-06-10 07:48:01.131790474,P3,Closed,Security Control,Cybersecurity
INC00007102,A0023333,2025-07-29,2025-07-29 00:39:50.081134082,P4,Resolved,User Error,End User Computing
INC00007103,A0011670,2025-11-25,2025-11-25 05:40:14.678372931,P2,Resolved,Hardware Failure,Application Support
INC00007104,A0005253,2026-05-15,2026-05-15 07:52:54.169931161,P3,Resolved,Network Connectivity,Server Operations
INC00007105,A0004674,2025-03-04,2025-03-04 09:34:01.652788995,P2,Closed,Security Control,End User Computing
INC00007106,A0019735,2024-12-17,2024-12-17 11:08:38.720580547,P3,Resolved,Network Connectivity,Network Operations
INC00007107,A0013652,2026-04-17,2026-04-17 03:22:14.297198001,P3,Resolved,Software Defect,Service Desk
INC00007108,A0021464,2025-03-07,2025-03-07 06:15:44.527693492,P4,Resolved,Patch Failure,Cybersecurity
INC00007109,A0018801,2025-08-10,2025-08-10 07:12:33.988424180,P2,Resolved,Capacity Issue,Application Support
INC00007110,A0017514,2025-10-22,2025-10-22 03:43:00.180913288,P4,Cancelled,Security Control,Cybersecurity
INC00007111,A0008935,2024-09-26,2024-09-26 01:46:42.574654768,P1,Closed,Unknown,Service Desk
INC00007112,A0013006,2024-12-23,2024-12-23 09:05:31.419982748,P4,Resolved,Security Control,Network Operations
INC00007113,A0001785,2026-01-25,2026-01-25 08:30:50.921300628,P3,Resolved,Patch Failure,Network Operations
INC00007114,A0016816,2026-05-07,2026-05-07 08:29:10.492167598,P4,Resolved,Security Control,Service Desk
INC00007115,A0012663,2024-10-09,2024-10-09 08:14:13.286604307,P4,Closed,Unknown,Server Operations
INC00007116,A0015617,2026-05-07,2026-05-07 17:09:04.531388716,P3,Resolved,Configuration Error,Application Support
INC00007117,A0019765,2025-07-18,2025-07-18 07:48:22.016380042,P2,Resolved,Security Control,Server Operations
INC00007118,A0020842,2026-02-11,2026-02-11 08:35:47.962682167,P4,Resolved,Network Connectivity,Cybersecurity
INC00007119,A0016940,2024-05-16,2024-05-16 02:04:40.628301376,P3,Resolved,Hardware Failure,Application Support
INC00007120,A0001796,2025-03-25,2025-03-25 09:57:37.301833749,P3,Resolved,Patch Failure,Application Support
INC00007121,A0017342,2025-04-16,2025-04-16 03:06:04.290345864,P2,Resolved,Network Connectivity,Application Support
INC00007122,A0017033,2024-05-30,2024-05-30 13:32:56.273802961,P3,Resolved,Unknown,Application Support
INC00007123,A0023133,2024-11-14,2024-11-14 02:47:25.785924853,P4,Closed,Patch Failure,Cybersecurity
INC00007124,A0002187,2026-03-13,2026-03-13 05:26:05.591019537,P3,Resolved,Capacity Issue,Server Operations
INC00007125,A0015232,2026-01-19,2026-01-19 11:13:33.192964531,P4,Closed,Software Defect,Server Operations
INC00007126,A0013338,2025-11-15,2025-11-15 05:21:35.236881979,P4,Resolved,User Error,Server Operations
INC00007127,A0016950,2025-05-13,2025-05-13 10:19:44.931872226,P4,Resolved,User Error,Cybersecurity
INC00007128,A0006785,2026-02-15,2026-02-15 02:46:25.133530098,P3,Closed,Configuration Error,Service Desk
INC00007129,A0012432,2025-01-31,2025-01-31 05:54:44.807599598,P4,Resolved,Software Defect,Network Operations
INC00007130,A0013263,2026-03-08,2026-03-08 03:23:20.444183642,P4,Resolved,Unknown,Cybersecurity
INC00007131,A0006191,2025-03-01,2025-03-01 03:51:17.596809201,P2,Resolved,Configuration Error,Service Desk
INC00007132,A0002476,2024-09-15,2024-09-15 08:37:11.933571021,P4,Resolved,Network Connectivity,Cybersecurity
INC00007133,A0016264,2024-07-11,2024-07-11 07:23:01.309984252,P4,Resolved,Unknown,Network Operations
INC00007134,A0021090,2026-02-25,2026-02-25 14:11:30.384767508,P4,Resolved,Capacity Issue,Application Support
INC00007135,A0001498,2024-01-07,2024-01-07 06:19:33.372506755,P4,Resolved,Security Control,Network Operations
INC00007136,A0003684,2024-06-09,2024-06-09 02:23:12.488305552,P3,Closed,Configuration Error,Server Operations
INC00007137,A0020721,2024-01-04,2024-01-04 03:16:03.640108339,P3,Resolved,Hardware Failure,Cybersecurity
INC00007138,A0012001,2025-04-16,2025-04-16 01:27:46.209097072,P3,Resolved,Capacity Issue,Cybersecurity
INC00007139,A0015377,2024-08-29,2024-08-29 08:55:48.343521756,P2,Resolved,Network Connectivity,Server Operations
INC00007140,A0010680,2025-09-29,2025-09-29 20:53:00.175769854,P3,Closed,Patch Failure,Service Desk
INC00007141,A0016101,2025-02-21,2025-02-21 03:17:54.645592469,P3,Closed,Patch Failure,Application Support
INC00007142,A0013565,2026-01-27,2026-01-27 01:28:42.880401595,P1,Closed,Unknown,Network Operations
INC00007143,A0022986,2024-03-07,2024-03-07 01:10:55.917897708,P2,Resolved,Network Connectivity,Application Support
INC00007144,A0015112,2025-12-03,2025-12-03 02:26:47.553584467,P3,Closed,Software Defect,Cybersecurity
INC00007145,A0007976,2024-07-28,2024-07-28 00:51:51.650169314,P3,Resolved,Security Control,Server Operations
INC00007146,A0001326,2026-04-25,2026-04-25 02:40:11.969142884,P4,Closed,User Error,End User Computing
INC00007147,A0011333,2025-12-27,2025-12-27 08:47:00.696364580,P3,Resolved,Configuration Error,Server Operations
INC00007148,A0014490,2026-05-12,2026-05-12 11:12:08.851568641,P3,Closed,Patch Failure,End User Computing
INC00007149,A0015749,2025-01-11,2025-01-11 02:42:39.196639598,P4,Closed,User Error,End User Computing
INC00007150,A0016318,2025-01-15,2025-01-15 15:25:19.583175453,P3,Resolved,Network Connectivity,End User Computing
INC00007151,A0010732,2026-02-07,2026-02-07 07:30:58.230040748,P4,Closed,User Error,Service Desk
INC00007152,A0002789,2024-01-10,2024-01-10 03:06:09.628779668,P4,Closed,Unknown,Network Operations
INC00007153,A0012751,2025-05-15,2025-05-15 05:34:22.297673910,P4,Resolved,Security Control,Application Support
INC00007154,A0006577,2025-04-09,2025-04-09 01:59:31.168769823,P3,Resolved,Security Control,Service Desk
INC00007155,A0019573,2025-04-22,2025-04-22 06:06:38.945678961,P4,Resolved,Configuration Error,End User Computing
INC00007156,A0003366,2024-04-08,2024-04-08 00:30:50.991605510,P3,Closed,User Error,Service Desk
INC00007157,A0022476,2025-03-10,2025-03-10 02:35:46.381987856,P4,Resolved,Unknown,End User Computing
INC00007158,A0021960,2025-11-26,2025-11-26 06:51:09.052220106,P4,Resolved,Capacity Issue,Service Desk
INC00007159,A0020636,2025-10-01,2025-10-01 05:16:43.613296377,P3,Closed,Configuration Error,Cybersecurity
INC00007160,A0022063,2025-09-30,2025-09-30 03:37:09.563811524,P3,Resolved,Hardware Failure,Server Operations
INC00007161,A0013973,2025-07-17,2025-07-17 10:02:23.195103637,P4,Resolved,Configuration Error,End User Computing
INC00007162,A0019403,2025-12-30,2025-12-30 14:01:18.237990806,P3,Resolved,Patch Failure,Application Support
INC00007163,A0004324,2024-03-21,2024-03-21 03:39:05.093970732,P2,Resolved,Security Control,Server Operations
INC00007164,A0013298,2024-09-29,2024-09-29 07:21:51.718440967,P4,Closed,Software Defect,Cybersecurity
INC00007165,A0000809,2025-03-18,2025-03-18 13:13:04.864271617,P3,Closed,Security Control,Service Desk
INC00007166,A0015655,2026-04-28,2026-04-28 03:54:25.676671845,P4,Closed,User Error,End User Computing
INC00007167,A0016576,2025-09-05,2025-09-05 03:43:33.658426470,P3,Resolved,Software Defect,Service Desk
INC00007168,A0021313,2026-04-10,2026-04-10 11:00:17.261954395,P4,Closed,Hardware Failure,Service Desk
INC00007169,A0019795,2026-03-05,2026-03-05 01:59:26.050303701,P3,Closed,Hardware Failure,Server Operations
INC00007170,A0007276,2026-02-02,2026-02-02 07:01:14.167702387,P3,Resolved,Capacity Issue,Server Operations
INC00007171,A0004080,2025-07-11,2025-07-11 06:35:13.057763100,P4,Closed,Security Control,Server Operations
INC00007172,A0023664,2024-04-23,2024-04-23 06:31:15.582694483,P4,Closed,User Error,Service Desk
INC00007173,A0006152,2025-12-22,2025-12-22 12:28:14.389917268,P3,Resolved,Hardware Failure,Application Support
INC00007174,A0005798,2025-06-05,2025-06-05 14:36:32.050672207,P3,Resolved,Security Control,Service Desk
INC00007175,A0003210,2024-02-16,2024-02-16 03:26:24.673229739,P4,Resolved,Software Defect,End User Computing
INC00007176,A0020753,2025-12-20,2025-12-20 02:45:24.130241391,P3,Closed,Patch Failure,End User Computing
INC00007177,A0020006,2025-09-19,2025-09-19 02:43:23.747050509,P3,Closed,Hardware Failure,End User Computing
INC00007178,A0006816,2024-11-06,2024-11-06 12:40:09.263473071,P3,Resolved,Network Connectivity,Application Support
INC00007179,A0012197,2025-04-06,2025-04-06 17:48:16.893971715,P4,Closed,Security Control,Application Support
INC00007180,A0012367,2025-05-04,2025-05-04 08:53:53.693729491,P4,Resolved,Unknown,Server Operations
INC00007181,A0005078,2026-01-15,2026-01-15 08:40:20.210286810,P4,Closed,Software Defect,Server Operations
INC00007182,A0012150,2026-05-09,2026-05-09 20:25:44.726104038,P2,Resolved,Unknown,End User Computing
INC00007183,A0005425,2025-06-15,2025-06-15 01:56:39.677442633,P4,Resolved,User Error,Server Operations
INC00007184,A0007177,2024-05-24,2024-05-24 06:36:28.009166306,P3,Resolved,Unknown,Cybersecurity
INC00007185,A0011866,2025-01-19,2025-01-19 02:36:58.671748576,P3,Resolved,Capacity Issue,Server Operations
INC00007186,A0010486,2024-06-01,2024-06-01 06:16:39.432022788,P3,Resolved,Network Connectivity,Application Support
INC00007187,A0003218,2025-07-01,2025-07-01 08:57:58.567739785,P4,Resolved,Network Connectivity,Service Desk
INC00007188,A0013616,2025-08-30,2025-08-30 02:47:48.666704481,P4,Resolved,Configuration Error,Application Support
INC00007189,A0003978,2024-06-23,2024-06-23 04:05:57.035402689,P4,Closed,Network Connectivity,Network Operations
INC00007190,A0021153,2025-03-12,2025-03-12 06:19:42.196060358,P3,Resolved,Patch Failure,End User Computing
INC00007191,A0022827,2024-05-31,2024-05-31 17:18:18.704808291,P4,Closed,Network Connectivity,Network Operations
INC00007192,A0015663,2026-01-08,2026-01-08 05:20:43.851989562,P3,Resolved,User Error,End User Computing
INC00007193,A0016865,2024-09-01,2024-09-01 02:15:12.345509134,P3,Closed,Configuration Error,Service Desk
INC00007194,A0001842,2024-09-28,2024-09-28 07:28:17.269274614,P2,Resolved,Configuration Error,Network Operations
INC00007195,A0019830,2026-05-15,2026-05-15 06:51:57.967133817,P3,Resolved,Unknown,End User Computing
INC00007196,A0013102,2025-07-28,2025-07-28 05:33:35.208927378,P4,Resolved,Network Connectivity,Server Operations
INC00007197,A0019922,2025-05-03,2025-05-03 18:32:04.445503778,P4,Resolved,Capacity Issue,End User Computing
INC00007198,A0017722,2024-12-22,2024-12-22 05:55:06.548598631,P4,Closed,Patch Failure,Cybersecurity
INC00007199,A0014042,2026-05-09,2026-05-09 03:03:29.401088173,P1,Closed,Software Defect,Service Desk
INC00007200,A0004718,2024-04-26,2024-04-26 05:04:33.172793763,P3,Resolved,Network Connectivity,End User Computing
INC00007201,A0015653,2026-02-22,2026-02-22 06:02:15.282955302,P4,Cancelled,Capacity Issue,Application Support
INC00007202,A0005149,2025-07-08,2025-07-08 02:30:28.190298294,P4,Closed,User Error,Application Support
INC00007203,A0013599,2026-01-01,2026-01-01 06:06:54.656193481,P4,Resolved,Hardware Failure,Cybersecurity
INC00007204,A0020086,2024-10-07,2024-10-07 00:25:23.663377200,P3,Closed,Patch Failure,End User Computing
INC00007205,A0017751,2025-09-30,2025-09-30 07:31:14.334146616,P3,Closed,Unknown,Service Desk
INC00007206,A0005854,2024-09-28,2024-09-28 07:58:24.038907841,P3,Resolved,Network Connectivity,Application Support
INC00007207,A0002602,2024-02-14,2024-02-14 02:05:46.690242936,P2,Resolved,Software Defect,Network Operations
INC00007208,A0023503,2025-01-02,2025-01-02 03:00:03.746488834,P3,Closed,Software Defect,Application Support
INC00007209,A0017352,2024-09-10,2024-09-10 04:38:58.855618147,P2,Resolved,Unknown,Network Operations
INC00007210,A0001383,2024-12-15,2024-12-15 02:31:18.939048456,P3,Closed,Capacity Issue,Application Support
INC00007211,A0008822,2026-05-13,2026-05-13 03:06:56.406829384,P3,Resolved,Unknown,Cybersecurity
INC00007212,A0021682,2024-04-08,2024-04-08 04:08:03.187059388,P4,Resolved,Configuration Error,Server Operations
INC00007213,A0003535,2026-02-08,2026-02-08 02:25:35.241554906,P3,Resolved,Software Defect,Service Desk
INC00007214,A0003242,2024-09-26,2024-09-26 02:00:43.099807975,P4,Resolved,Hardware Failure,Network Operations
INC00007215,A0021158,2025-07-06,2025-07-06 03:53:55.723086175,P4,Resolved,Software Defect,Network Operations
INC00007216,A0017790,2026-01-06,2026-01-06 08:29:43.787126227,P3,Resolved,Configuration Error,Server Operations
INC00007217,A0021472,2026-02-17,2026-02-17 00:59:56.084413707,P1,Closed,Unknown,End User Computing
INC00007218,A0023683,2024-08-26,2024-08-26 05:57:09.846073051,P4,Resolved,Unknown,Cybersecurity
INC00007219,A0023760,2024-08-11,2024-08-11 07:41:33.793381215,P3,Resolved,User Error,Application Support
INC00007220,A0001580,2025-10-09,2025-10-09 05:57:13.946514393,P4,Closed,Patch Failure,Server Operations
INC00007221,A0011762,2024-11-21,2024-11-21 04:24:00.929309263,P4,Resolved,Patch Failure,Network Operations
INC00007222,A0002422,2024-08-05,2024-08-05 06:29:37.231641726,P4,Closed,Patch Failure,End User Computing
INC00007223,A0001851,2024-09-06,2024-09-06 08:23:12.158650352,P3,Resolved,User Error,Application Support
INC00007224,A0012922,2025-10-30,2025-10-30 10:13:49.165577702,P3,Resolved,Capacity Issue,End User Computing
INC00007225,A0007599,2025-01-12,2025-01-12 10:22:24.236875444,P1,Resolved,Patch Failure,Cybersecurity
INC00007226,A0001972,2025-11-09,2025-11-09 06:56:15.898369322,P3,Resolved,Patch Failure,Server Operations
INC00007227,A0022410,2025-12-15,2025-12-15 07:00:15.178557740,P3,Closed,Network Connectivity,Cybersecurity
INC00007228,A0012997,2026-03-30,2026-03-30 06:24:01.216453269,P3,Resolved,Security Control,Application Support
INC00007229,A0015476,2026-01-17,2026-01-17 03:40:24.244874036,P4,Resolved,Security Control,Cybersecurity
INC00007230,A0022181,2024-05-25,2024-05-25 07:10:14.955849505,P3,Resolved,Configuration Error,Server Operations
INC00007231,A0009186,2025-10-11,2025-10-11 08:09:03.577659408,P4,Resolved,Security Control,Cybersecurity
INC00007232,A0009138,2025-11-06,2025-11-06 07:29:06.005726516,P4,Resolved,User Error,End User Computing
INC00007233,A0005795,2024-08-01,2024-08-01 10:48:22.790553562,P4,Resolved,Network Connectivity,Cybersecurity
INC00007234,A0004883,2025-05-12,2025-05-12 03:27:36.555721056,P3,Resolved,Network Connectivity,Service Desk
INC00007235,A0019511,2024-10-21,2024-10-21 13:55:25.854754810,P4,Closed,Patch Failure,Network Operations
INC00007236,A0000085,2026-01-30,2026-01-30 03:33:34.010133220,P3,Resolved,Hardware Failure,End User Computing
INC00007237,A0005671,2025-05-31,2025-05-31 03:32:54.544657484,P3,Resolved,Patch Failure,Network Operations
INC00007238,A0003334,2025-07-01,2025-07-01 07:48:41.019969751,P3,Closed,Unknown,Server Operations
INC00007239,A0001577,2024-09-10,2024-09-10 04:40:22.301808142,P3,Resolved,Hardware Failure,Network Operations
INC00007240,A0014772,2024-04-06,2024-04-06 11:21:43.623843908,P4,Resolved,Network Connectivity,Server Operations
INC00007241,A0019592,2024-07-15,2024-07-15 00:39:22.030175721,P2,Resolved,Configuration Error,Service Desk
INC00007242,A0010607,2025-06-08,2025-06-08 09:13:53.316519632,P3,Resolved,Configuration Error,Cybersecurity
INC00007243,A0013338,2025-01-19,2025-01-19 10:51:43.698910485,P3,Resolved,Software Defect,Network Operations
INC00007244,A0018054,2024-12-06,2024-12-06 08:14:34.696653493,P3,Resolved,Software Defect,Application Support
INC00007245,A0019456,2024-03-27,2024-03-27 04:46:41.076019498,P4,Resolved,Unknown,End User Computing
INC00007246,A0008002,2024-01-22,2024-01-22 05:54:44.763944792,P3,Resolved,Security Control,Application Support
INC00007247,A0003827,2024-04-07,2024-04-07 02:01:23.243283253,P4,Resolved,Network Connectivity,Application Support
INC00007248,A0017378,2024-02-22,2024-02-22 05:10:41.117941423,P3,Cancelled,Unknown,Service Desk
INC00007249,A0019068,2025-06-13,2025-06-13 07:14:23.114449316,P4,Resolved,Capacity Issue,Network Operations
INC00007250,A0020064,2025-11-18,2025-11-18 08:29:48.155809084,P2,Resolved,Unknown,Application Support
INC00007251,A0021624,2026-03-18,2026-03-18 01:55:59.064748035,P4,Cancelled,Configuration Error,End User Computing
INC00007252,A0006016,2025-10-21,2025-10-21 10:52:12.410407498,P4,Resolved,Unknown,End User Computing
INC00007253,A0010499,2024-07-08,2024-07-08 13:21:31.699105794,P3,Resolved,Capacity Issue,Application Support
INC00007254,A0004486,2024-06-11,2024-06-11 03:43:28.080240661,P3,Resolved,Capacity Issue,Cybersecurity
INC00007255,A0020049,2024-08-16,2024-08-16 02:27:31.796653284,P2,Closed,Security Control,End User Computing
INC00007256,A0003430,2024-12-18,2024-12-18 05:41:57.490129896,P2,Resolved,Software Defect,Application Support
INC00007257,A0008822,2025-11-20,2025-11-20 03:19:28.373214936,P4,Closed,Network Connectivity,Network Operations
INC00007258,A0020288,2025-06-01,2025-06-01 06:07:58.203722708,P3,Closed,Unknown,Cybersecurity
INC00007259,A0010968,2025-10-14,2025-10-14 04:15:11.898580402,P4,Resolved,Security Control,End User Computing
INC00007260,A0009274,2025-11-06,2025-11-06 04:48:39.534429992,P3,Resolved,Configuration Error,Application Support
INC00007261,A0022819,2024-06-19,2024-06-19 04:50:50.375853834,P3,Resolved,Capacity Issue,Server Operations
