Finding_ID,Asset_ID,CVE_ID,Severity,First_Detected_Date,Last_Detected_Date,Remediation_Status,Scanner_Source,CVSS_Score
VULN00013751,A0009087,CVE-2023-34362,Low,2024-03-05,2026-05-31,Exception Approved,Tenable,2.6
VULN00013752,A0008177,CVE-2024-3400,Critical,2024-10-01,2026-05-31,In Remediation,Tenable,10.0
VULN00013753,A0009633,CVE-2023-23397,High,2026-02-26,2026-05-31,Open,Defender Vulnerability Management,7.8
VULN00013754,A0022367,CVE-2024-3094,Medium,2026-04-06,2026-05-31,In Remediation,Defender Vulnerability Management,4.8
VULN00013755,A0016190,CVE-2023-3519,High,2025-04-01,2026-05-31,Closed,Qualys,8.2
VULN00013756,A0000284,CVE-2023-23397,High,2025-02-17,2026-05-31,Closed,Qualys,8.4
VULN00013757,A0005942,CVE-2021-44228,High,2024-07-06,2026-05-31,Open,Qualys,7.7
VULN00013758,A0000003,CVE-2023-36884,Medium,2025-07-06,2026-05-31,Open,Qualys,6.3
VULN00013759,A0020235,CVE-2024-21410,High,2025-04-10,2026-05-31,Open,Tenable,7.9
VULN00013760,A0012596,CVE-2024-21410,Medium,2024-04-18,2026-05-31,Open,Qualys,5.4
VULN00013761,A0002540,CVE-2022-30190,High,2025-12-21,2026-05-31,Open,Tenable,8.1
VULN00013762,A0005845,CVE-2023-34362,Medium,2026-03-22,2026-05-31,Exception Approved,Defender Vulnerability Management,5.4
VULN00013763,A0015001,CVE-2023-23397,Medium,2025-05-21,2026-05-31,Open,Qualys,6.0
VULN00013764,A0003135,CVE-2023-3519,Medium,2024-03-06,2026-05-31,Closed,Qualys,5.8
VULN00013765,A0004229,CVE-2022-30190,Critical,2024-06-08,2026-05-31,In Remediation,Defender Vulnerability Management,9.3
VULN00013766,A0016896,CVE-2023-34362,Medium,2024-02-29,2026-05-31,Open,Tenable,6.1
VULN00013767,A0000168,CVE-2023-34362,Medium,2025-08-30,2026-05-31,Closed,Qualys,5.3
VULN00013768,A0010208,CVE-2022-30190,High,2024-12-23,2026-05-31,Open,Tenable,8.9
VULN00013769,A0013120,CVE-2024-3094,High,2026-04-19,2026-05-31,Closed,Tenable,7.5
VULN00013770,A0014158,CVE-2023-23397,Low,2024-06-24,2026-05-31,In Remediation,Qualys,2.9
VULN00013771,A0018591,CVE-2023-20198,High,2024-11-23,2026-05-31,Closed,Tenable,7.6
VULN00013772,A0018815,CVE-2022-30190,Medium,2024-11-01,2026-05-31,Open,Qualys,6.0
VULN00013773,A0015687,CVE-2023-23397,Low,2025-11-02,2026-05-31,Closed,Defender Vulnerability Management,3.5
VULN00013774,A0004630,CVE-2023-34362,Medium,2025-01-31,2026-05-31,Closed,Qualys,5.4
VULN00013775,A0007672,CVE-2023-23397,High,2026-03-13,2026-05-31,Closed,Qualys,7.7
VULN00013776,A0017163,CVE-2023-36884,Low,2024-04-05,2026-05-31,Closed,Defender Vulnerability Management,2.9
VULN00013777,A0006555,CVE-2024-3400,Critical,2025-01-17,2026-05-31,Closed,Tenable,9.9
VULN00013778,A0005242,CVE-2023-20198,Low,2024-05-09,2026-05-31,Exception Approved,Tenable,2.5
VULN00013779,A0010953,CVE-2023-23397,Medium,2024-01-30,2026-05-31,Exception Approved,Qualys,6.8
VULN00013780,A0007030,CVE-2022-30190,Medium,2024-02-25,2026-05-31,In Remediation,Qualys,6.1
VULN00013781,A0013853,CVE-2024-3094,High,2024-07-21,2026-05-31,In Remediation,Qualys,7.5
VULN00013782,A0005369,CVE-2022-30190,High,2025-06-20,2026-05-31,Exception Approved,Defender Vulnerability Management,8.7
VULN00013783,A0006837,CVE-2022-30190,Low,2024-04-20,2026-05-31,In Remediation,Qualys,2.9
VULN00013784,A0014406,CVE-2021-44228,Medium,2025-11-16,2026-05-31,Open,Tenable,5.2
VULN00013785,A0005707,CVE-2023-36884,Critical,2025-01-14,2026-05-31,Open,Qualys,10.0
VULN00013786,A0018748,CVE-2023-23397,Medium,2025-06-21,2026-05-31,Exception Approved,Qualys,6.2
VULN00013787,A0022024,CVE-2024-3400,Low,2024-03-09,2026-05-31,In Remediation,Defender Vulnerability Management,2.6
VULN00013788,A0007254,CVE-2024-3400,High,2024-03-31,2026-05-31,Open,Tenable,8.4
VULN00013789,A0007717,CVE-2023-3519,High,2026-01-17,2026-05-31,Open,Defender Vulnerability Management,7.0
VULN00013790,A0018158,CVE-2022-30190,Medium,2024-01-12,2026-05-31,Open,Qualys,4.8
VULN00013791,A0020500,CVE-2023-3519,Medium,2024-08-02,2026-05-31,Open,Defender Vulnerability Management,5.2
VULN00013792,A0008906,CVE-2023-3519,Critical,2024-02-08,2026-05-31,Closed,Defender Vulnerability Management,10.0
VULN00013793,A0018543,CVE-2024-21410,Medium,2024-05-12,2026-05-31,Closed,Tenable,5.2
VULN00013794,A0006120,CVE-2023-36884,High,2025-03-10,2026-05-31,Closed,Tenable,7.0
VULN00013795,A0011486,CVE-2024-3094,Medium,2024-03-16,2026-05-31,Open,Tenable,4.9
VULN00013796,A0018711,CVE-2024-3094,Medium,2025-05-19,2026-05-31,Closed,Tenable,5.9
VULN00013797,A0021581,CVE-2023-34362,Low,2024-10-31,2026-05-31,In Remediation,Qualys,2.7
VULN00013798,A0004535,CVE-2022-30190,Low,2024-02-04,2026-05-31,Open,Tenable,2.4
VULN00013799,A0013972,CVE-2023-20198,High,2025-05-25,2026-05-31,In Remediation,Tenable,7.7
VULN00013800,A0003296,CVE-2023-36884,Medium,2025-06-01,2026-05-31,In Remediation,Tenable,5.2
VULN00013801,A0018593,CVE-2024-21410,Medium,2025-12-25,2026-05-31,Closed,Defender Vulnerability Management,5.7
VULN00013802,A0001632,CVE-2024-3400,High,2025-02-10,2026-05-31,Closed,Qualys,8.0
VULN00013803,A0021227,CVE-2023-34362,Low,2024-06-09,2026-05-31,Open,Tenable,2.2
VULN00013804,A0018126,CVE-2021-44228,Medium,2024-04-10,2026-05-31,Closed,Tenable,6.3
VULN00013805,A0009378,CVE-2023-20198,Medium,2025-10-26,2026-05-31,Closed,Tenable,5.1
VULN00013806,A0010562,CVE-2022-30190,High,2026-04-03,2026-05-31,Closed,Tenable,8.7
VULN00013807,A0006784,CVE-2023-23397,Medium,2026-01-28,2026-05-31,In Remediation,Tenable,4.7
VULN00013808,A0011869,CVE-2021-44228,Medium,2024-05-19,2026-05-31,Closed,Defender Vulnerability Management,6.4
VULN00013809,A0014347,CVE-2023-20198,Medium,2024-04-06,2026-05-31,Closed,Tenable,5.0
VULN00013810,A0003695,CVE-2022-30190,High,2024-09-20,2026-05-31,Closed,Defender Vulnerability Management,7.2
VULN00013811,A0008609,CVE-2023-23397,Low,2024-04-03,2026-05-31,In Remediation,Tenable,2.3
VULN00013812,A0008776,CVE-2021-44228,Low,2024-06-16,2026-05-31,Open,Qualys,2.4
VULN00013813,A0012851,CVE-2024-21410,Critical,2025-07-28,2026-05-31,Open,Tenable,9.7
VULN00013814,A0014616,CVE-2021-44228,Medium,2024-05-02,2026-05-31,In Remediation,Qualys,6.4
VULN00013815,A0016193,CVE-2024-3400,Medium,2025-01-23,2026-05-31,Closed,Qualys,6.0
VULN00013816,A0004622,CVE-2023-3519,Low,2024-12-10,2026-05-31,In Remediation,Tenable,2.8
VULN00013817,A0021458,CVE-2024-3094,Medium,2024-12-07,2026-05-31,Closed,Tenable,5.3
VULN00013818,A0012946,CVE-2024-3094,Medium,2025-10-06,2026-05-31,Exception Approved,Defender Vulnerability Management,5.2
VULN00013819,A0011196,CVE-2023-34362,High,2024-02-14,2026-05-31,Open,Tenable,6.3
VULN00013820,A0001886,CVE-2023-23397,High,2025-07-09,2026-05-31,Open,Qualys,7.5
VULN00013821,A0019624,CVE-2023-20198,Medium,2025-03-30,2026-05-31,Closed,Defender Vulnerability Management,5.8
VULN00013822,A0007074,CVE-2022-30190,Medium,2025-10-03,2026-05-31,Closed,Qualys,5.3
VULN00013823,A0002054,CVE-2023-34362,Low,2026-05-13,2026-05-31,Exception Approved,Tenable,3.1
VULN00013824,A0016654,CVE-2022-30190,Medium,2024-09-13,2026-05-31,Closed,Tenable,5.4
VULN00013825,A0001691,CVE-2023-36884,Medium,2024-03-29,2026-05-31,Closed,Tenable,5.3
VULN00013826,A0017628,CVE-2023-23397,High,2024-12-08,2026-05-31,Closed,Qualys,7.9
VULN00013827,A0021127,CVE-2024-3094,Medium,2024-06-19,2026-05-31,Closed,Tenable,5.3
VULN00013828,A0007021,CVE-2024-3094,Medium,2024-03-04,2026-05-31,In Remediation,Tenable,4.9
VULN00013829,A0017716,CVE-2023-23397,High,2024-10-15,2026-05-31,Open,Tenable,8.3
VULN00013830,A0001805,CVE-2023-3519,High,2025-02-28,2026-05-31,Closed,Tenable,8.1
VULN00013831,A0017809,CVE-2023-34362,Medium,2025-01-18,2026-05-31,Open,Tenable,6.2
VULN00013832,A0018334,CVE-2023-36884,Medium,2024-12-07,2026-05-31,Open,Tenable,6.1
VULN00013833,A0010928,CVE-2023-20198,Critical,2025-07-01,2026-05-31,Open,Tenable,9.6
VULN00013834,A0023734,CVE-2024-3400,High,2026-03-11,2026-05-31,Open,Defender Vulnerability Management,8.0
VULN00013835,A0003683,CVE-2024-3400,Medium,2025-05-30,2026-05-31,Closed,Tenable,5.9
VULN00013836,A0005356,CVE-2024-21410,High,2026-03-06,2026-05-31,Closed,Defender Vulnerability Management,6.9
VULN00013837,A0010146,CVE-2022-30190,High,2025-08-26,2026-05-31,In Remediation,Tenable,7.4
VULN00013838,A0015310,CVE-2023-3519,Low,2025-09-21,2026-05-31,Exception Approved,Qualys,2.9
VULN00013839,A0007580,CVE-2023-23397,Medium,2026-05-08,2026-05-31,Open,Tenable,4.5
VULN00013840,A0007392,CVE-2024-3400,Medium,2025-06-29,2026-05-31,Closed,Defender Vulnerability Management,5.4
VULN00013841,A0016732,CVE-2024-3094,Medium,2024-06-26,2026-05-31,Closed,Tenable,4.8
VULN00013842,A0003004,CVE-2023-20198,High,2024-08-17,2026-05-31,Closed,Tenable,8.2
VULN00013843,A0017143,CVE-2022-30190,High,2024-07-02,2026-05-31,Closed,Defender Vulnerability Management,7.2
VULN00013844,A0019709,CVE-2023-23397,Medium,2024-10-31,2026-05-31,Closed,Tenable,4.2
VULN00013845,A0007861,CVE-2023-23397,Medium,2024-11-08,2026-05-31,Closed,Tenable,5.2
VULN00013846,A0012943,CVE-2022-30190,Medium,2025-01-30,2026-05-31,Closed,Tenable,4.5
VULN00013847,A0000459,CVE-2023-23397,High,2025-09-08,2026-05-31,Open,Qualys,8.0
VULN00013848,A0023182,CVE-2023-23397,High,2024-05-12,2026-05-31,Closed,Qualys,8.6
VULN00013849,A0005923,CVE-2023-23397,Medium,2024-07-05,2026-05-31,Open,Tenable,5.3
VULN00013850,A0012170,CVE-2024-3094,Medium,2024-02-04,2026-05-31,In Remediation,Qualys,5.3
VULN00013851,A0014678,CVE-2023-20198,Medium,2024-07-12,2026-05-31,Closed,Defender Vulnerability Management,5.0
VULN00013852,A0019545,CVE-2024-3400,High,2024-04-22,2026-05-31,Open,Tenable,8.2
VULN00013853,A0020033,CVE-2024-21410,Medium,2024-04-10,2026-05-31,Exception Approved,Tenable,5.2
VULN00013854,A0000838,CVE-2023-3519,Low,2024-09-25,2026-05-31,Open,Defender Vulnerability Management,2.4
VULN00013855,A0014770,CVE-2021-44228,High,2025-10-02,2026-05-31,Closed,Qualys,8.2
VULN00013856,A0006507,CVE-2023-3519,Low,2025-07-08,2026-05-31,Closed,Qualys,2.0
VULN00013857,A0002007,CVE-2023-20198,Medium,2025-03-15,2026-05-31,Open,Defender Vulnerability Management,5.4
VULN00013858,A0005323,CVE-2023-36884,High,2025-08-22,2026-05-31,In Remediation,Tenable,8.0
VULN00013859,A0005930,CVE-2022-30190,High,2024-10-30,2026-05-31,Open,Tenable,7.7
VULN00013860,A0013206,CVE-2024-21410,Medium,2025-03-14,2026-05-31,Closed,Tenable,5.1
VULN00013861,A0011066,CVE-2022-30190,Low,2026-04-25,2026-05-31,Closed,Tenable,2.9
VULN00013862,A0022823,CVE-2023-20198,Critical,2024-11-11,2026-05-31,Closed,Qualys,9.7
VULN00013863,A0011420,CVE-2024-3400,High,2025-04-24,2026-05-31,Closed,Tenable,7.7
VULN00013864,A0013410,CVE-2024-21410,Low,2025-01-15,2026-05-31,Closed,Qualys,3.2
VULN00013865,A0014428,CVE-2023-23397,Low,2026-05-03,2026-05-31,Closed,Tenable,2.0
VULN00013866,A0003517,CVE-2021-44228,Low,2024-10-16,2026-05-31,In Remediation,Qualys,2.1
VULN00013867,A0000054,CVE-2024-3400,High,2026-01-09,2026-05-31,Open,Defender Vulnerability Management,7.5
VULN00013868,A0007426,CVE-2024-3400,High,2025-01-02,2026-05-31,Open,Qualys,8.2
VULN00013869,A0020995,CVE-2024-3094,Medium,2024-06-05,2026-05-31,Open,Tenable,6.0
VULN00013870,A0007397,CVE-2024-3400,Critical,2024-03-30,2026-05-31,Open,Tenable,9.6
VULN00013871,A0003156,CVE-2024-21410,Low,2024-06-13,2026-05-31,Closed,Tenable,3.0
VULN00013872,A0002850,CVE-2023-34362,High,2025-10-15,2026-05-31,Open,Defender Vulnerability Management,8.2
VULN00013873,A0014206,CVE-2024-21410,Medium,2024-11-09,2026-05-31,Closed,Defender Vulnerability Management,5.2
VULN00013874,A0020243,CVE-2023-23397,Low,2025-04-19,2026-05-31,In Remediation,Defender Vulnerability Management,2.6
VULN00013875,A0010684,CVE-2023-23397,High,2024-06-29,2026-05-31,In Remediation,Qualys,8.8
VULN00013876,A0015559,CVE-2023-20198,Medium,2024-04-02,2026-05-31,Exception Approved,Tenable,5.6
VULN00013877,A0006712,CVE-2021-44228,Medium,2024-01-14,2026-05-31,Closed,Qualys,5.2
VULN00013878,A0005240,CVE-2023-34362,Medium,2025-07-28,2026-05-31,Open,Tenable,6.3
VULN00013879,A0023031,CVE-2023-34362,Critical,2024-08-28,2026-05-31,Closed,Qualys,9.6
VULN00013880,A0008337,CVE-2024-3094,Low,2025-07-10,2026-05-31,Closed,Qualys,3.4
VULN00013881,A0005520,CVE-2024-3094,Medium,2025-07-12,2026-05-31,Open,Defender Vulnerability Management,5.2
VULN00013882,A0012944,CVE-2023-23397,Medium,2024-10-09,2026-05-31,In Remediation,Tenable,5.5
VULN00013883,A0013482,CVE-2023-3519,High,2026-05-02,2026-05-31,Open,Qualys,7.0
VULN00013884,A0008508,CVE-2021-44228,Medium,2025-08-12,2026-05-31,In Remediation,Qualys,6.1
VULN00013885,A0009981,CVE-2023-3519,Low,2024-12-11,2026-05-31,Closed,Qualys,3.1
VULN00013886,A0002487,CVE-2024-3400,High,2026-01-20,2026-05-31,Closed,Qualys,8.0
VULN00013887,A0003512,CVE-2024-21410,Critical,2024-07-10,2026-05-31,In Remediation,Qualys,9.4
VULN00013888,A0002496,CVE-2021-44228,Low,2026-04-03,2026-05-31,In Remediation,Qualys,1.7
VULN00013889,A0020853,CVE-2023-3519,Medium,2026-01-20,2026-05-31,In Remediation,Tenable,5.4
VULN00013890,A0008251,CVE-2023-20198,High,2024-08-06,2026-05-31,Closed,Tenable,7.9
VULN00013891,A0000382,CVE-2024-3094,Critical,2025-02-25,2026-05-31,Closed,Defender Vulnerability Management,9.6
VULN00013892,A0016536,CVE-2022-30190,Critical,2025-07-07,2026-05-31,Closed,Qualys,9.3
VULN00013893,A0003544,CVE-2022-30190,High,2025-09-03,2026-05-31,Open,Qualys,8.9
VULN00013894,A0018178,CVE-2023-23397,High,2024-04-04,2026-05-31,Closed,Tenable,7.4
VULN00013895,A0011887,CVE-2023-3519,High,2026-02-15,2026-05-31,In Remediation,Qualys,8.3
VULN00013896,A0022208,CVE-2023-23397,Critical,2024-04-25,2026-05-31,Exception Approved,Defender Vulnerability Management,9.6
VULN00013897,A0013610,CVE-2024-3094,High,2025-11-12,2026-05-31,Closed,Qualys,8.6
VULN00013898,A0006479,CVE-2023-36884,Critical,2026-01-21,2026-05-31,Exception Approved,Tenable,9.6
VULN00013899,A0002320,CVE-2024-3094,Medium,2025-05-07,2026-05-31,Open,Tenable,5.4
VULN00013900,A0005300,CVE-2023-3519,High,2025-04-11,2026-05-31,In Remediation,Defender Vulnerability Management,7.6
VULN00013901,A0014529,CVE-2024-3094,Medium,2025-01-28,2026-05-31,Closed,Tenable,5.7
VULN00013902,A0007665,CVE-2021-44228,High,2025-04-17,2026-05-31,Closed,Defender Vulnerability Management,8.5
VULN00013903,A0007375,CVE-2023-3519,Medium,2025-11-11,2026-05-31,Closed,Qualys,4.4
VULN00013904,A0002669,CVE-2023-34362,Medium,2024-02-19,2026-05-31,Closed,Qualys,5.9
VULN00013905,A0003007,CVE-2023-20198,Low,2025-08-31,2026-05-31,Exception Approved,Qualys,2.8
VULN00013906,A0005320,CVE-2022-30190,Medium,2024-12-23,2026-05-31,Closed,Qualys,5.7
VULN00013907,A0022877,CVE-2022-30190,High,2024-07-22,2026-05-31,Exception Approved,Tenable,9.0
VULN00013908,A0017222,CVE-2024-3094,Critical,2025-02-18,2026-05-31,Open,Tenable,10.0
VULN00013909,A0023758,CVE-2024-3400,High,2025-04-27,2026-05-31,Exception Approved,Defender Vulnerability Management,8.5
VULN00013910,A0018908,CVE-2023-20198,High,2024-03-30,2026-05-31,Open,Tenable,8.2
VULN00013911,A0001783,CVE-2023-36884,Medium,2024-11-26,2026-05-31,Closed,Qualys,6.7
VULN00013912,A0005497,CVE-2023-23397,Medium,2024-05-30,2026-05-31,Closed,Tenable,5.5
VULN00013913,A0007932,CVE-2024-21410,High,2026-01-26,2026-05-31,Closed,Tenable,9.0
VULN00013914,A0008100,CVE-2024-3400,Medium,2024-03-14,2026-05-31,Open,Tenable,6.1
VULN00013915,A0017193,CVE-2023-34362,Medium,2024-03-03,2026-05-31,Closed,Tenable,4.8
VULN00013916,A0022116,CVE-2023-23397,High,2024-06-07,2026-05-31,In Remediation,Tenable,8.3
VULN00013917,A0012231,CVE-2023-36884,High,2025-12-03,2026-05-31,In Remediation,Qualys,7.5
VULN00013918,A0020280,CVE-2023-23397,Low,2024-04-03,2026-05-31,In Remediation,Tenable,2.4
VULN00013919,A0014923,CVE-2022-30190,Critical,2024-08-24,2026-05-31,In Remediation,Tenable,9.9
VULN00013920,A0004336,CVE-2024-21410,Low,2026-04-27,2026-05-31,Closed,Qualys,2.1
VULN00013921,A0005280,CVE-2021-44228,Critical,2024-02-13,2026-05-31,Closed,Tenable,9.3
VULN00013922,A0010253,CVE-2022-30190,High,2024-01-17,2026-05-31,In Remediation,Tenable,8.4
VULN00013923,A0022142,CVE-2024-3400,High,2026-02-13,2026-05-31,In Remediation,Tenable,8.0
VULN00013924,A0001888,CVE-2023-3519,Critical,2024-01-12,2026-05-31,Closed,Qualys,9.3
VULN00013925,A0022782,CVE-2023-34362,Low,2024-02-13,2026-05-31,Open,Tenable,1.6
VULN00013926,A0009333,CVE-2024-3094,Critical,2025-03-20,2026-05-31,Exception Approved,Tenable,9.0
VULN00013927,A0021986,CVE-2023-34362,Medium,2025-06-06,2026-05-31,Closed,Defender Vulnerability Management,5.9
VULN00013928,A0003922,CVE-2021-44228,Low,2025-04-18,2026-05-31,Open,Tenable,1.1
VULN00013929,A0000390,CVE-2023-23397,Medium,2024-03-30,2026-05-31,Open,Qualys,4.9
VULN00013930,A0021089,CVE-2023-36884,Medium,2024-02-04,2026-05-31,In Remediation,Defender Vulnerability Management,5.0
VULN00013931,A0019306,CVE-2024-21410,Medium,2024-02-10,2026-05-31,Open,Defender Vulnerability Management,4.7
VULN00013932,A0023058,CVE-2023-23397,Medium,2024-01-16,2026-05-31,Closed,Qualys,6.3
VULN00013933,A0003190,CVE-2023-20198,Medium,2024-08-05,2026-05-31,In Remediation,Qualys,5.4
VULN00013934,A0002063,CVE-2021-44228,Critical,2025-12-15,2026-05-31,In Remediation,Defender Vulnerability Management,8.4
VULN00013935,A0011713,CVE-2023-23397,Medium,2025-08-29,2026-05-31,Closed,Tenable,6.3
VULN00013936,A0010475,CVE-2023-23397,Critical,2024-03-06,2026-05-31,Open,Defender Vulnerability Management,9.2
VULN00013937,A0014486,CVE-2024-21410,Medium,2024-08-12,2026-05-31,Open,Tenable,6.6
VULN00013938,A0009604,CVE-2023-3519,Medium,2024-04-26,2026-05-31,Closed,Tenable,6.0
VULN00013939,A0007867,CVE-2024-21410,Medium,2025-04-04,2026-05-31,In Remediation,Tenable,6.3
VULN00013940,A0010906,CVE-2021-44228,Low,2026-01-06,2026-05-31,Closed,Tenable,2.0
VULN00013941,A0009896,CVE-2023-23397,Critical,2024-09-27,2026-05-31,Open,Tenable,9.1
VULN00013942,A0008472,CVE-2021-44228,Medium,2026-03-14,2026-05-31,Closed,Qualys,5.6
VULN00013943,A0018743,CVE-2021-44228,Critical,2025-11-28,2026-05-31,In Remediation,Qualys,9.5
VULN00013944,A0009364,CVE-2023-36884,High,2025-08-17,2026-05-31,Closed,Tenable,7.1
VULN00013945,A0022356,CVE-2023-36884,High,2024-08-05,2026-05-31,Closed,Tenable,7.9
VULN00013946,A0019069,CVE-2021-44228,High,2026-03-10,2026-05-31,Open,Defender Vulnerability Management,8.0
VULN00013947,A0015537,CVE-2022-30190,High,2024-12-11,2026-05-31,Closed,Defender Vulnerability Management,8.1
VULN00013948,A0021695,CVE-2022-30190,High,2024-02-04,2026-05-31,Open,Qualys,7.7
VULN00013949,A0015515,CVE-2023-3519,High,2024-10-28,2026-05-31,Open,Defender Vulnerability Management,8.0
VULN00013950,A0021473,CVE-2023-3519,Low,2026-04-18,2026-05-31,Exception Approved,Qualys,2.6
VULN00013951,A0020351,CVE-2024-3400,Low,2025-05-06,2026-05-31,Closed,Tenable,2.4
VULN00013952,A0012337,CVE-2024-3400,Medium,2024-12-12,2026-05-31,Closed,Qualys,6.0
VULN00013953,A0009428,CVE-2024-21410,Medium,2026-01-21,2026-05-31,In Remediation,Tenable,4.7
VULN00013954,A0016162,CVE-2023-23397,Medium,2025-12-03,2026-05-31,In Remediation,Tenable,6.3
VULN00013955,A0016473,CVE-2021-44228,High,2025-04-18,2026-05-31,In Remediation,Qualys,6.8
VULN00013956,A0011279,CVE-2023-36884,Critical,2025-08-01,2026-05-31,Closed,Qualys,9.8
VULN00013957,A0002521,CVE-2024-21410,Medium,2024-07-25,2026-05-31,Open,Qualys,6.1
VULN00013958,A0013187,CVE-2023-20198,Medium,2024-11-18,2026-05-31,Exception Approved,Tenable,5.2
VULN00013959,A0021999,CVE-2024-3094,Medium,2025-06-04,2026-05-31,In Remediation,Tenable,4.5
VULN00013960,A0005043,CVE-2023-3519,Low,2024-12-17,2026-05-31,In Remediation,Tenable,2.9
VULN00013961,A0000074,CVE-2023-3519,Medium,2025-04-06,2026-05-31,Open,Tenable,5.0
VULN00013962,A0018765,CVE-2023-23397,Medium,2024-11-21,2026-05-31,Open,Tenable,6.1
VULN00013963,A0005637,CVE-2021-44228,Medium,2024-05-04,2026-05-31,Closed,Tenable,4.7
VULN00013964,A0017061,CVE-2024-21410,High,2024-07-28,2026-05-31,Closed,Qualys,8.0
VULN00013965,A0012944,CVE-2024-21410,Medium,2024-06-30,2026-05-31,Closed,Qualys,5.6
VULN00013966,A0000425,CVE-2024-3400,High,2024-05-11,2026-05-31,Exception Approved,Tenable,8.3
VULN00013967,A0000935,CVE-2023-20198,Medium,2025-10-02,2026-05-31,Closed,Tenable,4.8
VULN00013968,A0018293,CVE-2023-3519,Low,2024-01-11,2026-05-31,Closed,Defender Vulnerability Management,2.5
VULN00013969,A0015896,CVE-2024-3400,High,2024-06-18,2026-05-31,In Remediation,Tenable,6.9
VULN00013970,A0023068,CVE-2023-20198,Medium,2025-03-31,2026-05-31,Closed,Defender Vulnerability Management,5.0
VULN00013971,A0023289,CVE-2024-3094,Medium,2024-03-08,2026-05-31,In Remediation,Defender Vulnerability Management,5.5
VULN00013972,A0002180,CVE-2023-3519,High,2025-04-04,2026-05-31,Closed,Tenable,8.2
VULN00013973,A0019705,CVE-2023-36884,Low,2024-09-28,2026-05-31,In Remediation,Qualys,2.6
VULN00013974,A0011769,CVE-2023-3519,Medium,2024-06-06,2026-05-31,Closed,Defender Vulnerability Management,5.5
VULN00013975,A0004682,CVE-2022-30190,High,2024-12-04,2026-05-31,In Remediation,Defender Vulnerability Management,8.6
VULN00013976,A0014870,CVE-2023-23397,High,2025-09-23,2026-05-31,In Remediation,Defender Vulnerability Management,8.7
VULN00013977,A0016229,CVE-2023-36884,Low,2025-05-26,2026-05-31,Closed,Defender Vulnerability Management,2.6
VULN00013978,A0012645,CVE-2022-30190,Medium,2025-07-17,2026-05-31,Closed,Qualys,6.4
VULN00013979,A0010132,CVE-2024-3094,Medium,2026-04-15,2026-05-31,Closed,Defender Vulnerability Management,5.0
VULN00013980,A0003821,CVE-2022-30190,Critical,2025-09-27,2026-05-31,In Remediation,Defender Vulnerability Management,10.0
VULN00013981,A0006187,CVE-2023-3519,Medium,2026-01-08,2026-05-31,Closed,Tenable,5.8
VULN00013982,A0016245,CVE-2023-20198,Medium,2024-11-17,2026-05-31,Exception Approved,Tenable,5.8
VULN00013983,A0007622,CVE-2023-3519,High,2025-12-02,2026-05-31,Closed,Tenable,8.3
VULN00013984,A0021006,CVE-2024-21410,Medium,2025-03-08,2026-05-31,Closed,Qualys,5.0
VULN00013985,A0019630,CVE-2024-3400,High,2025-12-04,2026-05-31,Open,Tenable,8.2
VULN00013986,A0005671,CVE-2024-3094,High,2026-04-05,2026-05-31,In Remediation,Qualys,7.0
VULN00013987,A0003259,CVE-2024-21410,High,2026-03-19,2026-05-31,Closed,Qualys,7.4
VULN00013988,A0001212,CVE-2023-23397,Low,2024-11-21,2026-05-31,Closed,Qualys,2.1
