Remediation_ID,Asset_ID,Business_Unit_ID,Remediation_Type,Priority,Assigned_Team,Target_Completion_Date,Actual_Completion_Date,Remediation_Status,Remediation_Cost,Risk_Reduction_Category
REM-004220,A0004220,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-18,,In Progress,1529.47,Lifecycle
REM-004221,A0004221,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-13,,Deferred,1843.2,Lifecycle
REM-004222,A0004222,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-24,,In Progress,1410.46,Lifecycle
REM-004223,A0004223,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-21,,Not Started,1590.08,Lifecycle
REM-004224,A0004224,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2026-11-30,,In Progress,1436.57,Lifecycle
REM-004225,A0004225,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-15,,In Progress,1208.15,Lifecycle + Cyber
REM-004226,A0004226,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-10,2026-09-23,Completed,1129.92,Lifecycle
REM-004227,A0004227,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-22,,In Progress,1454.05,Lifecycle
REM-004228,A0004228,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-09-20,,In Progress,1356.31,Lifecycle
REM-004229,A0004229,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-27,,Not Started,1224.38,Lifecycle
REM-004230,A0004230,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-22,,In Progress,1140.48,Lifecycle
REM-004231,A0004231,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-03,,Not Started,1929.36,Lifecycle
REM-004232,A0004232,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-14,,In Progress,1472.7,Lifecycle
REM-004233,A0004233,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-06,,In Progress,1208.67,Lifecycle
REM-004234,A0004234,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-27,2026-09-19,Completed,1395.73,Lifecycle
REM-004235,A0004235,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-30,,In Progress,1393.06,Lifecycle
REM-004236,A0004236,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-20,2026-09-25,Completed,1193.5,Lifecycle
REM-004237,A0004237,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-24,,In Progress,2402.67,Lifecycle
REM-004238,A0004238,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-04,,In Progress,1528.65,Lifecycle
REM-004239,A0004239,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-12,,Deferred,1143.77,Lifecycle
REM-004240,A0004240,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-13,,In Progress,1176.33,Lifecycle
REM-004241,A0004241,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-07,,In Progress,1368.95,Lifecycle
REM-004242,A0004242,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-18,,In Progress,1290.75,Lifecycle
REM-004243,A0004243,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-25,2027-11-13,Completed,1388.98,Lifecycle
REM-004244,A0004244,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-19,,Not Started,1232.14,Lifecycle
REM-004245,A0004245,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-29,,In Progress,1279.9,Lifecycle
REM-004246,A0004246,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-25,,Not Started,1453.71,Lifecycle + Cyber
REM-004247,A0004247,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-13,,Not Started,1685.55,Lifecycle
REM-004248,A0004248,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-08-19,2026-07-14,Completed,1192.82,Lifecycle
REM-004249,A0004249,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-07,2027-09-18,Completed,1328.69,Lifecycle
REM-004250,A0004250,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-11-15,,In Progress,1274.64,Lifecycle
REM-004251,A0004251,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-28,,In Progress,1285.6,Lifecycle
REM-004252,A0004252,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-14,,In Progress,1440.46,Lifecycle + Cyber
REM-004253,A0004253,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-09-07,2026-07-21,Completed,1427.04,Lifecycle
REM-004254,A0004254,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-08,2027-04-04,Completed,1640.65,Lifecycle
REM-004255,A0004255,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-03,,In Progress,1376.76,Lifecycle + Cyber
REM-004256,A0004256,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-06,,Not Started,1799.06,Lifecycle
REM-004257,A0004257,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-05,,Not Started,1224.1,Lifecycle
REM-004258,A0004258,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-23,,Deferred,1848.4,Lifecycle + Cyber
REM-004259,A0004259,BU005,Endpoint Refresh,P2 - High,End User Computing,2026-10-29,,In Progress,1232.86,Lifecycle
REM-004260,A0004260,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-07,,In Progress,1524.8,Lifecycle
REM-004261,A0004261,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-14,,In Progress,1721.93,Lifecycle + Cyber
REM-004262,A0004262,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-10,2027-02-12,Completed,1519.95,Lifecycle + Cyber
REM-004263,A0004263,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-21,,Not Started,2427.67,Lifecycle
REM-004264,A0004264,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-21,,Not Started,1505.59,Lifecycle
REM-004265,A0004265,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-23,,In Progress,1861.74,Lifecycle
REM-004266,A0004266,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-11-26,,Not Started,1208.43,Lifecycle
REM-004267,A0004267,BU008,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-13,,In Progress,2147.56,Lifecycle
REM-004268,A0004268,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-25,2026-12-28,Completed,1643.92,Lifecycle
REM-004269,A0004269,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-30,2026-10-07,Completed,1550.11,Lifecycle + Cyber
REM-004270,A0004270,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-08-20,2026-06-24,Completed,1377.37,Lifecycle + Cyber
REM-004271,A0004271,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-25,,Not Started,1366.53,Lifecycle
REM-004272,A0004272,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-31,2027-05-10,Completed,2556.37,Lifecycle
REM-004273,A0004273,BU006,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-25,,Not Started,1237.44,Lifecycle
REM-004274,A0004274,BU007,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-25,2027-05-20,Completed,1234.13,Lifecycle
REM-004275,A0004275,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-27,2026-11-30,Completed,1400.94,Lifecycle
REM-004276,A0004276,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-11,2027-01-13,Completed,1367.72,Lifecycle
REM-004277,A0004277,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-12,,Not Started,2306.54,Lifecycle
REM-004278,A0004278,BU003,Endpoint Refresh,P2 - High,End User Computing,2026-11-23,2026-11-19,Completed,1177.75,Lifecycle
REM-004279,A0004279,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-10-28,2026-10-20,Completed,1496.93,Lifecycle
REM-004280,A0004280,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-16,2026-10-26,Completed,1680.89,Lifecycle
REM-004281,A0004281,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-27,,In Progress,1226.41,Lifecycle
REM-004282,A0004282,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-08-04,,Not Started,1327.36,Lifecycle
REM-004283,A0004283,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-18,2027-07-06,Completed,1501.17,Lifecycle
REM-004284,A0004284,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-16,,In Progress,1443.6,Lifecycle
REM-004285,A0004285,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-01,2026-10-09,Completed,1189.63,Lifecycle
REM-004286,A0004286,BU008,Endpoint Refresh,P2 - High,End User Computing,2026-10-29,2026-09-12,Completed,1425.0,Lifecycle + Cyber
REM-004287,A0004287,BU009,Endpoint Refresh,P2 - High,End User Computing,2026-10-31,,Not Started,1558.26,Lifecycle + Cyber
REM-004288,A0004288,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-27,,In Progress,1215.11,Lifecycle
REM-004289,A0004289,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-20,,In Progress,1306.74,Lifecycle
REM-004290,A0004290,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-07,,Deferred,1544.09,Lifecycle
REM-004291,A0004291,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2026-09-30,2026-10-07,Completed,1347.26,Lifecycle
REM-004292,A0004292,BU003,Endpoint Refresh,P2 - High,End User Computing,2026-10-31,2026-09-03,Completed,1231.97,Lifecycle + Cyber
REM-004293,A0004293,BU003,Endpoint Refresh,P2 - High,End User Computing,2026-11-09,,In Progress,2080.27,Lifecycle + Cyber
REM-004294,A0004294,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-26,,Deferred,1521.55,Lifecycle
REM-004295,A0004295,BU006,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-04,,In Progress,1568.39,Lifecycle + Cyber
REM-004296,A0004296,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-02,,In Progress,1339.53,Lifecycle
REM-004297,A0004297,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-22,,Not Started,1295.44,Lifecycle
REM-004298,A0004298,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-11,2027-01-01,Completed,1330.63,Lifecycle + Cyber
REM-004299,A0004299,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-27,2027-03-25,Completed,1435.9,Lifecycle
REM-004300,A0004300,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-31,2027-06-27,Completed,1498.36,Lifecycle
REM-004301,A0004301,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-02,,Deferred,1683.95,Lifecycle
REM-004302,A0004302,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-11,2027-02-02,Completed,2330.67,Lifecycle + Cyber
REM-004303,A0004303,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-26,2027-06-13,Completed,2080.1,Lifecycle + Cyber
REM-004304,A0004304,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-03,,Not Started,1151.54,Lifecycle
REM-004305,A0004305,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-08,,In Progress,1506.42,Lifecycle
REM-004306,A0004306,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-04,,In Progress,1142.39,Lifecycle
REM-004307,A0004307,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-17,2027-03-01,Completed,1254.9,Lifecycle + Cyber
REM-004308,A0004308,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-15,2027-08-02,Completed,1229.76,Lifecycle
REM-004309,A0004309,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-25,,Not Started,1520.19,Lifecycle
REM-004310,A0004310,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-19,,Not Started,1376.74,Lifecycle
REM-004311,A0004311,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-10,,Not Started,1302.21,Lifecycle + Cyber
REM-004312,A0004312,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-10,,In Progress,1296.38,Lifecycle
REM-004313,A0004313,BU006,Endpoint Refresh,P2 - High,End User Computing,2026-10-09,2026-09-02,Completed,1218.64,Lifecycle
REM-004314,A0004314,BU010,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-07,,Not Started,1751.32,Lifecycle + Cyber
REM-004315,A0004315,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-30,2027-11-03,Completed,1377.96,Lifecycle
REM-004316,A0004316,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-15,2027-04-11,Completed,1431.95,Lifecycle
REM-004317,A0004317,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-14,,In Progress,1736.27,Lifecycle
REM-004318,A0004318,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-28,,In Progress,1572.52,Lifecycle
REM-004319,A0004319,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-17,2027-02-24,Completed,1284.59,Lifecycle
REM-004320,A0004320,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-23,,Not Started,1385.91,Lifecycle
REM-004321,A0004321,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-14,,Not Started,1708.29,Lifecycle
REM-004322,A0004322,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-05,2027-02-27,Completed,1463.4,Lifecycle
REM-004323,A0004323,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-15,2027-02-13,Completed,1442.0,Lifecycle
REM-004324,A0004324,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-10,,In Progress,1557.84,Lifecycle + Cyber
REM-004325,A0004325,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-11,,Not Started,1291.32,Lifecycle + Cyber
REM-004326,A0004326,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-29,,In Progress,1934.16,Lifecycle + Cyber
REM-004327,A0004327,BU008,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-04,,Not Started,2209.79,Lifecycle
REM-004328,A0004328,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-11-04,2026-09-24,Completed,1323.89,Lifecycle + Cyber
REM-004329,A0004329,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-15,2027-01-05,Completed,1414.14,Lifecycle + Cyber
REM-004330,A0004330,BU008,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-17,,In Progress,1308.56,Lifecycle
REM-004331,A0004331,BU004,Endpoint Refresh,P2 - High,End User Computing,2026-09-01,,In Progress,1429.83,Lifecycle
REM-004332,A0004332,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-23,2027-02-09,Completed,1543.93,Lifecycle
REM-004333,A0004333,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-14,2027-12-14,Completed,1572.88,Lifecycle
REM-004334,A0004334,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-19,2026-12-17,Completed,1515.11,Lifecycle
REM-004335,A0004335,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-27,2026-10-28,Completed,1152.71,Lifecycle + Cyber
REM-004336,A0004336,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-08-24,,In Progress,1397.14,Lifecycle + Cyber
REM-004337,A0004337,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-18,,Not Started,1222.72,Lifecycle
REM-004338,A0004338,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-24,2027-02-05,Completed,2254.63,Lifecycle
REM-004339,A0004339,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-06,2027-05-17,Completed,1295.75,Lifecycle + Cyber
REM-004340,A0004340,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-11-20,,In Progress,1469.3,Lifecycle
REM-004341,A0004341,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-27,2027-07-06,Completed,1584.86,Lifecycle
REM-004342,A0004342,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-18,2026-10-22,Completed,1580.2,Lifecycle
REM-004343,A0004343,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-12,,In Progress,1301.35,Lifecycle
REM-004344,A0004344,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-08,2026-11-22,Completed,2399.04,Lifecycle
REM-004345,A0004345,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-13,,Not Started,1559.75,Lifecycle
REM-004346,A0004346,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-09,,Deferred,1434.94,Lifecycle
REM-004347,A0004347,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-01,2026-12-08,Completed,1766.27,Lifecycle
REM-004348,A0004348,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-08,,In Progress,1754.32,Lifecycle
REM-004349,A0004349,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-11,,In Progress,1442.6,Lifecycle
REM-004350,A0004350,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-17,,Not Started,2409.64,Lifecycle + Cyber
REM-004351,A0004351,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-27,,In Progress,1745.1,Lifecycle
REM-004352,A0004352,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-07,2027-02-01,Completed,1291.8,Lifecycle
REM-004353,A0004353,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-10-18,,In Progress,1531.86,Lifecycle + Cyber
REM-004354,A0004354,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-18,,Not Started,1677.77,Lifecycle
REM-004355,A0004355,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-11-11,,In Progress,1432.52,Lifecycle
REM-004356,A0004356,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-15,,In Progress,2522.15,Lifecycle
REM-004357,A0004357,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-16,,Not Started,1359.33,Lifecycle
REM-004358,A0004358,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-18,,In Progress,1618.0,Lifecycle
REM-004359,A0004359,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-06,,In Progress,1307.14,Lifecycle
REM-004360,A0004360,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-07,2027-03-12,Completed,1747.07,Lifecycle
REM-004361,A0004361,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-13,,In Progress,1653.33,Lifecycle
REM-004362,A0004362,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-02,,In Progress,1885.94,Lifecycle
REM-004363,A0004363,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-17,,Deferred,1420.46,Lifecycle
REM-004364,A0004364,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-23,,Not Started,1462.84,Lifecycle
REM-004365,A0004365,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-06,,In Progress,1463.02,Lifecycle
REM-004366,A0004366,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-08,2026-10-15,Completed,1242.79,Lifecycle
REM-004367,A0004367,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-03,2027-01-01,Completed,1875.85,Lifecycle + Cyber
REM-004368,A0004368,BU004,Endpoint Refresh,P2 - High,End User Computing,2026-11-15,,In Progress,1694.29,Lifecycle + Cyber
REM-004369,A0004369,BU004,Endpoint Refresh,P2 - High,End User Computing,2026-10-02,,Not Started,1311.9,Lifecycle
REM-004370,A0004370,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-08,,Not Started,1301.13,Lifecycle
REM-004371,A0004371,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-17,2026-11-23,Completed,1307.13,Lifecycle
REM-004372,A0004372,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-29,2027-03-31,Completed,1461.33,Lifecycle
REM-004373,A0004373,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-19,,In Progress,1372.83,Lifecycle
REM-004374,A0004374,BU002,Endpoint Refresh,P1 - Critical,End User Computing,2026-08-01,2026-07-03,Completed,1476.74,Lifecycle + Cyber
REM-004375,A0004375,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-11-05,,Not Started,1431.68,Lifecycle
REM-004376,A0004376,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-18,,In Progress,2703.32,Lifecycle
REM-004377,A0004377,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-07,2026-11-26,Completed,2451.59,Lifecycle
REM-004378,A0004378,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-08,2026-11-13,Completed,1509.07,Lifecycle + Cyber
REM-004379,A0004379,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-21,,In Progress,1479.67,Lifecycle
REM-004380,A0004380,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-17,2027-03-02,Completed,1458.13,Lifecycle
REM-004381,A0004381,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-27,,Deferred,1166.36,Lifecycle
REM-004382,A0004382,BU005,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-06,,Not Started,1469.45,Lifecycle + Cyber
REM-004383,A0004383,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-09,,Not Started,1251.46,Lifecycle
REM-004384,A0004384,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-21,,In Progress,1375.45,Lifecycle
