Asset_ID,Asset_Name,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End,Expected_EOL,Lifecycle_Status,Current_Status,Location_ID,Business_Unit,Criticality,Environment,Replacement_Cost_CAD,Days_To_EOL,Age_Years,Criticality_Score,EOL_Score,Vulnerability_Count,Critical_Vuln_Count,High_Vuln_Count,Avg_CVSS,Max_CVSS,Incident_Count,Total_Downtime_Hours,Avg_Downtime_Hours,Refresh_Project_Count,Latest_Refresh_Status,Planned_Refresh_Budget,Location_Name,Region,City,Country,Location_Type,Risk_Score,Risk_Band
AST-0001478,LAP-0001478,Laptop,Apple,MacBook Pro 14-inch M2 Pro,CW8N57PLE0,2024-07-16,2024-08-20,2029-08-19,2028-01-08,12-24 Months,In Service,LOC-0118,Legal & Compliance,Low,Test,2850,586,1.9,1,2,3.0,2.0,1.0,9.8,9.8,8.0,18.32,2.29,0.0,,0.0,Western Canada 20,Western Canada,Calgary,Canada,DR Site,77.0,Medium
AST-0001479,LAP-0001479,Laptop,Apple,MacBook Pro 14-inch M2 Pro,CMXLEOTP7A,2025-05-19,2025-06-05,2029-06-04,2028-01-14,12-24 Months,In Service,LOC-0058,Commercial Banking,Medium,Development,2850,592,1.0,2,2,0.0,0.0,0.0,,,2.0,5.5,2.75,0.0,,0.0,GTA Branches 55,GTA Branches,Vaughan,Canada,Branch,73.0,Medium
AST-0001480,LAP-0001480,Laptop,Lenovo,ThinkPad T14 Gen 2,4D0UXF7FS1,2023-01-20,2023-02-22,2026-02-21,2026-12-20,6-12 Months,Quarantined,LOC-0016,Data & Analytics,Medium,Production,1500,202,3.4,2,3,0.0,0.0,0.0,,,6.0,25.61,4.2683333333333335,1.0,Completed,1595.09,GTA Branches 13,GTA Branches,Mississauga,Canada,Branch,99.0,High
AST-0001481,LAP-0001481,Laptop,Lenovo,ThinkPad T14 Gen 2,USJXBCWSBA,2022-10-19,2022-12-01,2027-11-30,2030-10-14,Supported >24 Months,In Service,LOC-0043,Wealth Management,Medium,Production,1500,1596,3.6,2,1,1.0,1.0,0.0,9.8,9.8,6.0,34.49,5.748333333333334,1.0,In Progress,1371.27,GTA Branches 40,GTA Branches,Oakville,Canada,Branch,63.0,Medium
AST-0001482,LAP-0001482,Laptop,Lenovo,ThinkPad T14 Gen 2,PI2SO0DMJP,2022-10-08,2022-11-13,2025-11-12,2027-01-19,6-12 Months,In Service,LOC-0019,Data & Analytics,Medium,Production,1500,232,3.6,2,3,3.0,1.0,2.0,8.533333333333333,10.0,3.0,7.99,2.6633333333333336,1.0,Planning,1509.95,GTA Branches 16,GTA Branches,Toronto,Canada,Branch,102.5,High
AST-0001483,LAP-0001483,Laptop,HP,EliteBook 840 G8,473OZRBLH7,2022-05-17,2022-06-24,2025-06-23,2027-11-11,12-24 Months,In Service,LOC-0101,Retail Banking,Critical,Development,1500,528,4.0,4,2,1.0,1.0,0.0,9.8,9.8,6.0,9.85,1.6416666666666666,1.0,Not Started,1803.54,Western Canada 3,Western Canada,Calgary,Canada,Office,113.0,Critical
AST-0001484,LAP-0001484,Laptop,Dell,Latitude 5430,O07FS0GD5M,2022-11-06,2022-12-15,2027-12-14,2029-11-09,Supported >24 Months,In Service,LOC-0040,Technology,High,Development,1550,1257,3.6,3,1,2.0,2.0,0.0,10.0,10.0,3.0,7.79,2.5966666666666667,0.0,,0.0,GTA Branches 37,GTA Branches,Brampton,Canada,Branch,77.5,Medium
AST-0001485,LAP-0001485,Laptop,Lenovo,ThinkPad T14 Gen 2,E6NPHVOXJ0,2024-03-17,2024-04-02,2027-04-02,2027-07-05,12-24 Months,In Service,LOC-0128,Wealth Management,Critical,Test,1500,399,2.2,4,2,2.0,2.0,0.0,9.9,10.0,4.0,5.790000000000001,1.4475000000000002,1.0,In Progress,1622.07,Quebec 5,Quebec,Quebec City,Canada,Branch,114.0,Critical
AST-0001486,LAP-0001486,Laptop,Apple,MacBook Pro 14-inch M2 Pro,Z7VCRNFYJD,2026-02-23,2026-04-04,2029-04-03,2027-08-05,12-24 Months,In Service,LOC-0124,Data & Analytics,Low,Test,2850,430,0.3,1,2,1.0,1.0,0.0,10.0,10.0,2.0,4.2,2.1,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,62.0,Medium
AST-0001487,LAP-0001487,Laptop,Dell,Latitude 7440,G11SXXRPPN,2025-02-23,2025-03-09,2030-03-08,2024-12-06,Past EOL,In Service,LOC-0026,Wealth Management,Medium,Test,1850,-542,1.3,2,5,2.0,1.0,1.0,8.8,9.8,5.0,24.22,4.843999999999999,1.0,Not Started,2464.3,GTA Branches 23,GTA Branches,Markham,Canada,Branch,143.5,Critical
AST-0001488,LAP-0001488,Laptop,Dell,Latitude 5420,2H4I1TXD42,2023-11-11,2023-11-13,2027-11-12,2028-02-03,12-24 Months,In Service,LOC-0084,Commercial Banking,High,Test,1450,612,2.6,3,2,3.0,2.0,1.0,9.133333333333336,9.8,4.0,14.47,3.6175,0.0,,0.0,Ontario Regional 1,Ontario Regional,Kitchener,Canada,DR Site,101.0,High
AST-0001489,LAP-0001489,Laptop,Dell,Latitude 7440,8YKEHVQ9XD,2023-04-06,2023-05-14,2027-05-13,2030-03-04,Supported >24 Months,In Service,LOC-0157,Data & Analytics,Low,Development,1850,1372,3.2,1,1,4.0,3.0,1.0,9.6,10.0,4.0,4.94,1.235,1.0,Planning,2318.92,Data Centre 4,Data Centre,Toronto,Canada,DR Site,55.0,Medium
AST-0001490,LAP-0001490,Laptop,Lenovo,ThinkPad T14 Gen 3,C6JTEMN8MJ,2024-12-02,2025-01-01,2028-01-01,2028-01-01,12-24 Months,In Service,LOC-0074,Technology,Medium,Test,1600,579,1.5,2,2,2.0,1.0,1.0,9.8,9.8,3.0,2.83,0.9433333333333334,0.0,,0.0,GTA Branches 71,GTA Branches,Richmond Hill,Canada,Branch,80.5,High
AST-0001491,LAP-0001491,Laptop,HP,EliteBook 840 G8,5NHXF4T8MA,2022-07-08,2022-08-19,2027-08-18,2027-02-06,6-12 Months,Quarantined,LOC-0125,Commercial Banking,Medium,Development,1500,250,3.9,2,3,1.0,1.0,0.0,8.8,8.8,1.0,0.0,0.0,0.0,,0.0,Quebec 2,Quebec,Laval,Canada,DR Site,95.5,High
AST-0001492,LAP-0001492,Laptop,HP,EliteBook 840 G8,OB261JX1OI,2023-09-23,2023-11-01,2027-10-31,2027-03-15,6-12 Months,Quarantined,LOC-0125,Capital Markets,Medium,Test,1500,287,2.7,2,3,3.0,2.0,1.0,9.933333333333334,10.0,12.0,20.53,1.7108333333333334,0.0,,0.0,Quebec 2,Quebec,Laval,Canada,DR Site,115.0,Critical
AST-0001493,LAP-0001493,Laptop,Lenovo,ThinkPad T14 Gen 3,9QZJ9YR33I,2024-10-26,2024-10-27,2028-10-26,2027-03-14,6-12 Months,In Service,LOC-0005,Wealth Management,Medium,Test,1600,286,1.6,2,3,0.0,0.0,0.0,,,5.0,4.51,0.902,0.0,,0.0,GTA Branches 2,GTA Branches,Toronto,Canada,Branch,97.5,High
AST-0001494,LAP-0001494,Laptop,Dell,Latitude 5430,ZRKZOEAVNA,2025-05-13,2025-06-05,2030-06-04,2026-03-18,Past EOL,Planned Refresh,LOC-0082,Human Resources,Critical,Test,1550,-75,1.1,4,5,1.0,1.0,0.0,10.0,10.0,7.0,46.11,6.587142857142857,1.0,Not Started,1848.59,GTA Branches 79,GTA Branches,Toronto,Canada,Branch,174.5,Critical
AST-0001495,LAP-0001495,Laptop,HP,EliteBook 840 G8,7Q2JBTZGTL,2024-06-15,2024-07-29,2027-07-29,2026-09-27,0-6 Months,In Service,LOC-0011,Technology,Medium,Production,1500,118,2.0,2,4,7.0,6.0,1.0,9.400000000000002,10.0,3.0,8.6,2.8666666666666667,0.0,,0.0,GTA Branches 8,GTA Branches,Markham,Canada,Branch,140.5,Critical
AST-0001496,LAP-0001496,Laptop,HP,EliteBook 850 G9,T2VQYMHP9N,2026-03-12,2026-03-22,2029-03-21,2027-04-20,6-12 Months,Quarantined,LOC-0094,Human Resources,High,Test,1650,323,0.2,3,3,1.0,1.0,0.0,9.8,9.8,5.0,4.41,0.882,0.0,,0.0,Ontario Regional 11,Ontario Regional,London,Canada,Branch,116.5,Critical
AST-0001497,LAP-0001497,Laptop,HP,EliteBook 840 G8,ETJDH231WC,2024-12-11,2025-01-14,2030-01-13,2027-11-18,12-24 Months,In Service,LOC-0105,Retail Banking,Low,Production,1500,535,1.5,1,2,3.0,3.0,0.0,9.8,9.8,3.0,3.58,1.1933333333333334,0.0,,0.0,Western Canada 7,Western Canada,Edmonton,Canada,Office,71.5,Medium
AST-0001498,LAP-0001498,Laptop,Dell,Latitude 5420,IOYIR1UP3C,2024-07-19,2024-08-18,2028-08-17,2029-12-16,Supported >24 Months,Quarantined,LOC-0043,Risk,Medium,Test,1450,1294,1.9,2,1,1.0,1.0,0.0,10.0,10.0,6.0,14.89,2.481666666666667,0.0,,0.0,GTA Branches 40,GTA Branches,Oakville,Canada,Branch,63.0,Medium
AST-0001499,LAP-0001499,Laptop,Lenovo,ThinkPad T14 Gen 3,Z21PN3OAG4,2025-03-31,2025-04-02,2028-04-01,2028-08-29,Supported >24 Months,In Service,LOC-0003,Technology,Critical,Test,1600,820,1.2,4,1,1.0,0.0,1.0,9.8,9.8,6.0,12.3,2.0500000000000003,0.0,,0.0,Toronto HQ 3,Toronto HQ,Toronto,Canada,Office,91.0,High
AST-0001500,LAP-0001500,Laptop,HP,EliteBook 850 G9,55SPUDEEH2,2023-07-30,2023-08-30,2028-08-28,2025-05-07,Past EOL,In Service,LOC-0068,Technology,High,Production,1650,-390,2.8,3,5,2.0,1.0,1.0,8.5,9.2,2.0,4.35,2.175,1.0,Deferred,2067.15,GTA Branches 65,GTA Branches,Brampton,Canada,Branch,154.0,Critical
AST-0001501,LAP-0001501,Laptop,Lenovo,ThinkPad T14 Gen 3,7V2T3FLWL9,2025-11-04,2025-12-17,2028-12-16,2028-08-02,Supported >24 Months,In Service,LOC-0083,Data & Analytics,High,Production,1600,793,0.6,3,1,4.0,3.0,1.0,9.85,10.0,5.0,5.97,1.194,0.0,,0.0,GTA Branches 80,GTA Branches,Markham,Canada,Branch,86.5,High
AST-0001502,LAP-0001502,Laptop,Apple,MacBook Pro 14-inch M2 Pro,GYLKCS2YX1,2024-06-24,2024-08-04,2029-08-03,2027-12-19,12-24 Months,Quarantined,LOC-0070,Capital Markets,Medium,Production,2850,566,1.9,2,2,2.0,2.0,0.0,9.8,9.8,4.0,2.14,0.535,0.0,,0.0,GTA Branches 67,GTA Branches,Mississauga,Canada,Branch,84.0,High
AST-0001503,LAP-0001503,Laptop,HP,EliteBook 840 G8,MCTXTYH40S,2021-06-24,2021-07-08,2025-07-07,2024-12-08,Past EOL,In Service,LOC-0116,Retail Banking,Critical,Test,1500,-540,4.9,4,5,1.0,1.0,0.0,9.8,9.8,7.0,14.32,2.045714285714286,1.0,Not Started,1384.92,Western Canada 18,Western Canada,Edmonton,Canada,Branch,174.5,Critical
AST-0001504,LAP-0001504,Laptop,Apple,MacBook Air M2,8JSHL96EPT,2024-01-24,2024-02-25,2027-02-24,2023-05-24,Past EOL,Planned Refresh,LOC-0067,Capital Markets,Low,Production,1650,-1104,2.4,1,5,1.0,1.0,0.0,9.8,9.8,3.0,8.76,2.92,0.0,,0.0,GTA Branches 64,GTA Branches,Oakville,Canada,Branch,123.5,Critical
AST-0001505,LAP-0001505,Laptop,Dell,Latitude 5420,QR0APXP8IQ,2022-04-05,2022-04-06,2027-04-05,2026-12-26,6-12 Months,In Service,LOC-0124,Data & Analytics,Medium,Development,1450,208,4.2,2,3,1.0,1.0,0.0,9.8,9.8,6.0,9.19,1.5316666666666665,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,103.0,High
AST-0001506,LAP-0001506,Laptop,HP,EliteBook 840 G8,GDFKSSUXDO,2021-01-06,2021-02-06,2025-02-05,2027-02-02,6-12 Months,Retired,LOC-0124,Technology,Low,Development,1500,246,5.4,1,3,3.0,2.0,1.0,9.466666666666669,9.8,2.0,2.52,1.26,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,88.0,High
AST-0001507,LAP-0001507,Laptop,Lenovo,ThinkPad T14 Gen 2,2JPKVCBZYI,2021-05-03,2021-05-18,2026-05-17,2031-09-18,Supported >24 Months,Quarantined,LOC-0042,Capital Markets,Medium,Development,1500,1935,5.1,2,1,0.0,0.0,0.0,,,3.0,2.3200000000000003,0.7733333333333334,1.0,Not Started,1904.03,GTA Branches 39,GTA Branches,Mississauga,Canada,Branch,54.5,Medium
AST-0001508,LAP-0001508,Laptop,Dell,Latitude 5420,XIE39ZVYEC,2023-05-02,2023-05-19,2028-05-17,2028-01-26,12-24 Months,In Service,LOC-0009,Legal & Compliance,High,Development,1450,604,3.1,3,2,1.0,1.0,0.0,8.8,8.8,2.0,0.28,0.14,0.0,,0.0,GTA Branches 6,GTA Branches,Toronto,Canada,Branch,92.0,High
AST-0001509,LAP-0001509,Laptop,Apple,MacBook Air M2,QAJELIVWOE,2025-09-18,2025-09-25,2028-09-24,2026-09-13,0-6 Months,In Service,LOC-0102,Treasury,Low,Development,1650,104,0.7,1,4,2.0,2.0,0.0,9.8,9.8,1.0,1.27,1.27,1.0,In Progress,2031.4,Western Canada 4,Western Canada,Victoria,Canada,Data Centre,104.5,High
AST-0001510,LAP-0001510,Laptop,Dell,Latitude 7440,TSNJA57I1N,2025-07-01,2025-07-02,2028-07-01,2028-04-14,12-24 Months,In Service,LOC-0045,Retail Banking,High,Production,1850,683,0.9,3,2,1.0,1.0,0.0,10.0,10.0,3.0,6.57,2.19,0.0,,0.0,GTA Branches 42,GTA Branches,Toronto,Canada,Branch,93.5,High
AST-0001511,LAP-0001511,Laptop,Apple,MacBook Air M2,5LDL7NHYMA,2024-03-02,2024-03-15,2029-03-14,2024-08-24,Past EOL,In Service,LOC-0022,Retail Banking,Medium,Production,1650,-646,2.2,2,5,4.0,3.0,1.0,9.85,10.0,2.0,12.01,6.005,0.0,,0.0,GTA Branches 19,GTA Branches,Richmond Hill,Canada,Branch,147.0,Critical
AST-0001512,LAP-0001512,Laptop,Dell,Latitude 5430,UN8URU7M1V,2023-12-15,2023-12-19,2026-12-18,2030-09-13,Supported >24 Months,In Service,LOC-0039,Operations,Medium,Production,1550,1565,2.5,2,1,4.0,4.0,0.0,9.85,10.0,8.0,25.37,3.17125,1.0,Planning,1944.07,GTA Branches 36,GTA Branches,Brampton,Canada,Branch,78.0,Medium
AST-0001513,LAP-0001513,Laptop,Apple,MacBook Pro 14-inch M2 Pro,QCUCJ7NL8J,2025-10-06,2025-10-12,2029-10-11,2027-02-27,6-12 Months,In Service,LOC-0007,Retail Banking,Medium,Test,2850,271,0.7,2,3,0.0,0.0,0.0,,,5.0,5.720000000000001,1.144,0.0,,0.0,GTA Branches 4,GTA Branches,Richmond Hill,Canada,Branch,97.5,High
AST-0001514,LAP-0001514,Laptop,Apple,MacBook Air M2,1Q3Q5PCNIL,2025-10-22,2025-11-12,2028-11-11,2030-12-10,Supported >24 Months,Quarantined,LOC-0062,Wealth Management,High,Production,1650,1653,0.6,3,1,0.0,0.0,0.0,,,4.0,7.71,1.9275,0.0,,0.0,GTA Branches 59,GTA Branches,Vaughan,Canada,Branch,71.0,Medium
AST-0001515,LAP-0001515,Laptop,Apple,MacBook Pro 14-inch M2 Pro,GUP30L1R99,2024-04-22,2024-04-28,2029-04-27,2026-10-15,0-6 Months,In Service,LOC-0121,Technology,Low,Production,2850,136,2.1,1,4,2.0,2.0,0.0,9.8,9.8,8.0,4.99,0.62375,1.0,In Progress,2740.54,Western Canada 23,Western Canada,Victoria,Canada,Branch,115.0,Critical
AST-0001516,LAP-0001516,Laptop,Dell,Latitude 5430,K5P24T9N44,2022-04-01,2022-04-21,2027-04-20,2027-02-03,6-12 Months,In Service,LOC-0072,Operations,Critical,Test,1550,247,4.2,4,3,1.0,1.0,0.0,9.8,9.8,3.0,3.3800000000000003,1.1266666666666667,0.0,,0.0,GTA Branches 69,GTA Branches,Toronto,Canada,Branch,128.5,Critical
AST-0001517,LAP-0001517,Laptop,Apple,MacBook Pro 14-inch M2 Pro,ZKR3DB8UO5,2023-04-16,2023-05-16,2028-05-14,2026-07-20,0-6 Months,In Service,LOC-0150,Operations,Medium,Test,2850,49,3.1,2,4,5.0,4.0,1.0,9.44,10.0,7.0,5.52,0.7885714285714285,0.0,,0.0,Atlantic Canada 7,Atlantic Canada,Halifax,Canada,DR Site,138.5,Critical
AST-0001518,LAP-0001518,Laptop,Lenovo,ThinkPad T14 Gen 3,FNUKM7Y1UV,2026-02-08,2026-03-03,2030-03-02,2026-01-01,Past EOL,In Service,LOC-0088,Wealth Management,Medium,Development,1600,-151,0.3,2,5,1.0,1.0,0.0,10.0,10.0,6.0,35.81,5.968333333333334,0.0,,0.0,Ontario Regional 5,Ontario Regional,Ottawa,Canada,Office,143.0,Critical
AST-0001519,LAP-0001519,Laptop,HP,EliteBook 850 G9,VV78ZOHEOT,2025-03-18,2025-04-10,2030-04-09,2030-11-04,Supported >24 Months,In Service,LOC-0107,Retail Banking,Medium,Test,1650,1617,1.2,2,1,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0.0,Western Canada 9,Western Canada,Vancouver,Canada,Branch,51.5,Medium
AST-0001520,LAP-0001520,Laptop,Apple,MacBook Pro 14-inch M2 Pro,HU3FIQG01P,2025-06-21,2025-07-21,2029-07-20,2028-05-17,12-24 Months,Quarantined,LOC-0153,Capital Markets,Low,Test,2850,716,0.9,1,2,1.0,1.0,0.0,9.8,9.8,3.0,9.69,3.23,1.0,Completed,3368.2,Atlantic Canada 10,Atlantic Canada,St. John's,Canada,DR Site,63.5,Medium
AST-0001521,LAP-0001521,Laptop,Dell,Latitude 5430,GXBT66KFG7,2022-07-22,2022-08-20,2025-08-19,2026-09-08,0-6 Months,In Service,LOC-0092,Retail Banking,High,Development,1550,99,3.9,3,4,1.0,1.0,0.0,10.0,10.0,3.0,5.2,1.7333333333333334,0.0,,0.0,Ontario Regional 9,Ontario Regional,Kingston,Canada,Office,133.5,Critical
AST-0001522,LAP-0001522,Laptop,Dell,Latitude 5420,AOZA48U9ZY,2021-12-19,2022-01-02,2027-01-01,2026-08-24,0-6 Months,In Service,LOC-0151,Operations,Medium,Development,1450,84,4.4,2,4,1.0,0.0,1.0,9.8,9.8,4.0,4.43,1.1075,1.0,In Progress,1808.77,Atlantic Canada 8,Atlantic Canada,Moncton,Canada,Office,118.0,Critical
AST-0001523,LAP-0001523,Laptop,HP,EliteBook 850 G9,LFKEMR4BN7,2025-09-05,2025-09-28,2030-09-27,2027-08-07,12-24 Months,In Service,LOC-0034,Retail Banking,Medium,Development,1650,432,0.7,2,2,2.0,1.0,1.0,9.9,10.0,5.0,11.49,2.298,0.0,,0.0,GTA Branches 31,GTA Branches,Oakville,Canada,Branch,83.5,High
AST-0001524,LAP-0001524,Laptop,Apple,MacBook Air M2,D8W1SAGMLF,2025-08-12,2025-09-03,2029-09-02,2026-12-28,6-12 Months,In Service,LOC-0137,Wealth Management,Critical,Production,1650,210,0.8,4,3,2.0,2.0,0.0,9.3,9.8,8.0,19.86,2.4825,0.0,,0.0,Quebec 14,Quebec,Gatineau,Canada,DR Site,140.0,Critical
AST-0001525,LAP-0001525,Laptop,HP,EliteBook 840 G8,R48TWQOYBZ,2022-05-23,2022-06-21,2026-06-20,2027-08-12,12-24 Months,In Service,LOC-0078,Legal & Compliance,Medium,Production,1500,437,4.0,2,2,2.0,2.0,0.0,9.8,9.8,5.0,27.86,5.572,0.0,,0.0,GTA Branches 75,GTA Branches,Toronto,Canada,Branch,85.5,High
AST-0001526,LAP-0001526,Laptop,Dell,Latitude 7440,86U8781XTQ,2023-12-07,2023-12-23,2026-12-22,2027-01-16,6-12 Months,Retired,LOC-0124,Retail Banking,Critical,Test,1850,229,2.5,4,3,1.0,1.0,0.0,9.8,9.8,5.0,16.13,3.226,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,131.5,Critical
AST-0001527,LAP-0001527,Laptop,Apple,MacBook Pro 14-inch M2 Pro,23U2G3RXOK,2023-11-23,2023-12-27,2027-12-26,2029-02-07,Supported >24 Months,Planned Refresh,LOC-0052,Data & Analytics,High,Development,2850,982,2.5,3,1,2.0,2.0,0.0,9.3,9.8,4.0,2.13,0.5325,1.0,Not Started,2760.02,GTA Branches 49,GTA Branches,Vaughan,Canada,Branch,79.0,Medium
AST-0001528,LAP-0001528,Laptop,Dell,Latitude 5420,ACBSLYFAY0,2022-06-24,2022-07-07,2025-07-06,2030-11-02,Supported >24 Months,Quarantined,LOC-0139,Finance,Low,Production,1450,1615,3.9,1,1,1.0,1.0,0.0,9.8,9.8,4.0,2.59,0.6475,0.0,,0.0,Quebec 16,Quebec,Quebec City,Canada,Branch,45.0,Low
AST-0001529,LAP-0001529,Laptop,Dell,Latitude 5420,JRE5C5JO5L,2021-08-16,2021-09-17,2025-09-16,2027-03-22,6-12 Months,Quarantined,LOC-0077,Capital Markets,Medium,Development,1450,294,4.8,2,3,4.0,3.0,1.0,9.3,9.8,2.0,18.64,9.32,1.0,In Progress,1743.89,GTA Branches 74,GTA Branches,Brampton,Canada,Branch,107.0,High
AST-0001530,LAP-0001530,Laptop,Dell,Latitude 5420,J3IZBT1KT7,2021-09-17,2021-10-10,2024-10-09,2027-06-01,6-12 Months,In Service,LOC-0104,Technology,High,Development,1450,365,4.7,3,3,1.0,1.0,0.0,10.0,10.0,4.0,4.0600000000000005,1.015,0.0,,0.0,Western Canada 6,Western Canada,Victoria,Canada,DR Site,115.0,Critical
AST-0001531,LAP-0001531,Laptop,Lenovo,ThinkPad T14 Gen 2,YHTXP25M9F,2021-02-28,2021-04-06,2025-04-05,2028-01-27,12-24 Months,In Service,LOC-0130,Legal & Compliance,Low,Production,1500,605,5.3,1,2,1.0,1.0,0.0,10.0,10.0,4.0,1.2,0.3,0.0,,0.0,Quebec 7,Quebec,Montreal,Canada,DR Site,65.0,Medium
AST-0001532,LAP-0001532,Laptop,HP,EliteBook 850 G9,WAN0UR99YA,2024-12-20,2024-12-25,2028-12-24,2028-01-20,12-24 Months,In Service,LOC-0137,Capital Markets,High,Test,1650,598,1.4,3,2,2.0,2.0,0.0,9.9,10.0,2.0,0.53,0.265,0.0,,0.0,Quebec 14,Quebec,Gatineau,Canada,DR Site,96.0,High
AST-0001533,LAP-0001533,Laptop,HP,EliteBook 840 G8,0MIZ8QAJXH,2021-05-31,2021-07-07,2024-07-06,2028-08-14,Supported >24 Months,Planned Refresh,LOC-0012,Retail Banking,High,Test,1500,805,5.0,3,1,0.0,0.0,0.0,,,4.0,8.37,2.0925,1.0,Not Started,1647.78,GTA Branches 9,GTA Branches,Toronto,Canada,Branch,71.0,Medium
AST-0001534,LAP-0001534,Laptop,HP,EliteBook 840 G8,663C42XCV9,2023-11-02,2023-11-13,2028-11-11,2031-08-18,Supported >24 Months,Planned Refresh,LOC-0027,Capital Markets,Critical,Test,1500,1904,2.6,4,1,5.0,4.0,1.0,9.52,10.0,6.0,25.3,4.216666666666666,0.0,,0.0,GTA Branches 24,GTA Branches,Mississauga,Canada,Branch,107.0,High
AST-0001535,LAP-0001535,Laptop,HP,EliteBook 840 G8,K33UFEVSTY,2023-07-31,2023-08-20,2028-08-18,2028-01-26,12-24 Months,In Service,LOC-0029,Treasury,Critical,Production,1500,604,2.8,4,2,1.0,0.0,1.0,9.8,9.8,2.0,2.06,1.03,1.0,Planning,1469.62,GTA Branches 26,GTA Branches,Vaughan,Canada,Branch,105.0,High
AST-0001536,LAP-0001536,Laptop,Lenovo,ThinkPad T14 Gen 3,ZQG1KWH54W,2025-12-28,2026-02-03,2030-02-02,2024-04-17,Past EOL,Planned Refresh,LOC-0116,Commercial Banking,Critical,Development,1600,-775,0.4,4,5,1.0,1.0,0.0,9.7,9.7,6.0,16.33,2.7216666666666662,0.0,,0.0,Western Canada 18,Western Canada,Edmonton,Canada,Branch,173.0,Critical
AST-0001537,LAP-0001537,Laptop,Apple,MacBook Air M2,14ISYBF6B3,2025-04-10,2025-04-21,2030-04-20,2027-04-16,6-12 Months,In Service,LOC-0097,Capital Markets,Low,Development,1650,319,1.1,1,3,4.0,3.0,1.0,9.85,10.0,1.0,0.0,0.0,0.0,,0.0,Ontario Regional 14,Ontario Regional,London,Canada,Data Centre,90.5,High
AST-0001538,LAP-0001538,Laptop,Apple,MacBook Air M2,8WZUACZRRE,2026-02-15,2026-02-17,2031-02-16,2029-11-30,Supported >24 Months,In Service,LOC-0076,Retail Banking,Medium,Development,1650,1278,0.3,2,1,5.0,3.0,2.0,9.48,10.0,4.0,0.0,0.0,1.0,Deferred,1570.29,GTA Branches 73,GTA Branches,Oakville,Canada,Branch,72.0,Medium
AST-0001539,LAP-0001539,Laptop,HP,EliteBook 850 G9,7H2IVD87WC,2024-05-22,2024-07-06,2029-07-05,2027-06-28,12-24 Months,In Service,LOC-0036,Retail Banking,Medium,Production,1650,392,2.0,2,2,2.0,2.0,0.0,9.8,9.8,3.0,6.05,2.0166666666666666,1.0,Not Started,1486.21,GTA Branches 33,GTA Branches,Mississauga,Canada,Branch,82.5,High
AST-0001540,LAP-0001540,Laptop,HP,EliteBook 840 G8,GGLCR5P8AA,2021-10-31,2021-11-30,2024-11-29,2025-10-13,Past EOL,In Service,LOC-0028,Legal & Compliance,Low,Development,1500,-231,4.6,1,5,1.0,1.0,0.0,9.2,9.2,5.0,9.33,1.866,0.0,,0.0,GTA Branches 25,GTA Branches,Markham,Canada,Branch,126.5,Critical
AST-0001541,LAP-0001541,Laptop,Apple,MacBook Air M2,9J2FUW48XL,2023-12-27,2024-01-05,2029-01-03,2028-03-19,12-24 Months,Planned Refresh,LOC-0058,Commercial Banking,Medium,Test,1650,657,2.4,2,2,6.0,4.0,2.0,9.366666666666667,10.0,4.0,9.38,2.345,0.0,,0.0,GTA Branches 55,GTA Branches,Vaughan,Canada,Branch,96.0,High
AST-0001542,LAP-0001542,Laptop,HP,EliteBook 850 G9,AGP60Q2OAZ,2026-02-19,2026-03-22,2030-03-21,2031-11-13,Supported >24 Months,In Service,LOC-0022,Treasury,Medium,Test,1650,1991,0.3,2,1,2.0,2.0,0.0,9.9,10.0,3.0,2.09,0.6966666666666667,1.0,Completed,2207.26,GTA Branches 19,GTA Branches,Richmond Hill,Canada,Branch,62.5,Medium
AST-0001543,LAP-0001543,Laptop,Dell,Latitude 5420,C4LFSI0LJ7,2024-05-20,2024-05-23,2029-05-22,2030-06-09,Supported >24 Months,Quarantined,LOC-0015,Wealth Management,High,Development,1450,1469,2.0,3,1,1.0,1.0,0.0,9.8,9.8,5.0,2.48,0.496,1.0,Completed,1673.17,GTA Branches 12,GTA Branches,Mississauga,Canada,Branch,76.5,Medium
AST-0001544,LAP-0001544,Laptop,Lenovo,ThinkPad T14 Gen 3,000PN58IH8,2023-04-26,2023-06-07,2026-06-06,2025-05-21,Past EOL,Quarantined,LOC-0032,Wealth Management,Medium,Production,1600,-376,3.1,2,5,1.0,1.0,0.0,9.7,9.7,9.0,32.43,3.6033333333333335,0.0,,0.0,GTA Branches 29,GTA Branches,Oakville,Canada,Branch,147.5,Critical
AST-0001545,LAP-0001545,Laptop,HP,EliteBook 850 G9,VG9MSUIQI2,2025-07-17,2025-07-19,2029-07-18,2026-09-16,0-6 Months,Retired,LOC-0082,Data & Analytics,High,Test,1650,107,0.9,3,4,2.0,2.0,0.0,9.8,9.8,3.0,5.94,1.98,1.0,Planning,1908.65,GTA Branches 79,GTA Branches,Toronto,Canada,Branch,137.5,Critical
