Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date,Version,Release_Date,Vendor_Support_End_Date,Software_Category,Months_To_Software_EOL,Software_EOL_Status,Software_Compliance_Risk
SWI00028753,A0004903,Microsoft,Microsoft Teams Classic,1.6,2022-05-25,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028754,A0004903,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-05-25,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028755,A0004904,Microsoft,OneDrive,24.x,2020-12-14,Tanium,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028756,A0004904,Mozilla,Firefox ESR,115,2020-12-14,Tanium,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028757,A0004904,Mozilla,Firefox ESR,115,2020-12-14,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028758,A0004904,Microsoft,Microsoft Teams Classic,1.6,2020-12-14,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028759,A0004904,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-12-14,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028760,A0004905,Microsoft,OneDrive,24.x,2020-09-17,Intune,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028761,A0004905,Mozilla,Firefox ESR,115,2020-09-17,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028762,A0004905,Adobe,Adobe Acrobat Pro 2020,20,2020-09-17,Server Discovery,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028763,A0004905,Microsoft,OneDrive,24.x,2020-09-17,Tanium,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028764,A0004905,Google,Google Chrome,124,2020-09-17,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028765,A0004906,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-05-15,Intune,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028766,A0004906,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-05-15,Tanium,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028767,A0004906,Adobe,Adobe Acrobat Pro 2020,20,2024-05-15,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028768,A0004906,Microsoft,Microsoft Teams Classic,1.6,2024-05-15,Intune,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028769,A0004906,Microsoft,Windows 11 Enterprise,23H2,2024-05-15,Intune,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028770,A0004907,Microsoft,Windows 11 Enterprise,23H2,2023-01-19,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028771,A0004907,Microsoft,Windows 10 Enterprise,22H2,2023-01-19,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028772,A0004907,Microsoft,Windows 11 Enterprise,23H2,2023-01-19,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028773,A0004907,Microsoft,Microsoft Teams Classic,1.6,2023-01-19,Intune,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028774,A0004907,Microsoft,OneDrive,24.x,2023-01-19,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028775,A0004908,Google,Google Chrome,124,2023-01-04,SCCM,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028776,A0004908,Adobe,Adobe Acrobat Pro 2020,20,2023-01-04,Tanium,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028777,A0004908,Adobe,Adobe Acrobat Pro 2020,20,2023-01-04,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028778,A0004908,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-01-04,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028779,A0004908,Microsoft,OneDrive,24.x,2023-01-04,Server Discovery,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028780,A0004909,Microsoft,Windows 10 Enterprise,22H2,2022-07-19,Intune,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028781,A0004909,Microsoft,Windows 11 Enterprise,23H2,2022-07-19,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028782,A0004909,Microsoft,OneDrive,24.x,2022-07-19,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028783,A0004909,Google,Google Chrome,124,2022-07-19,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028784,A0004909,Adobe,Adobe Acrobat Pro 2020,20,2022-07-19,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028785,A0004910,Microsoft,Microsoft Teams Classic,1.6,2020-12-12,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028786,A0004910,Mozilla,Firefox ESR,115,2020-12-12,SCCM,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028787,A0004910,Microsoft,Microsoft Teams Classic,1.6,2020-12-12,Intune,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028788,A0004910,Microsoft,Windows 11 Enterprise,23H2,2020-12-12,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028789,A0004910,Microsoft,Windows 11 Enterprise,23H2,2020-12-12,Server Discovery,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028790,A0004911,Microsoft,Windows 11 Enterprise,23H2,2020-08-14,Server Discovery,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028791,A0004911,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-08-14,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028792,A0004911,Microsoft,Microsoft Teams Classic,1.6,2020-08-14,Intune,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028793,A0004911,Microsoft,Microsoft Teams Classic,1.6,2020-08-14,Intune,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028794,A0004911,Google,Google Chrome,124,2020-08-14,Server Discovery,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028795,A0004912,Microsoft,Windows 11 Enterprise,23H2,2020-06-04,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028796,A0004912,Microsoft,Windows 11 Enterprise,23H2,2020-06-04,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028797,A0004912,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-06-04,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028798,A0004912,Adobe,Adobe Acrobat Pro 2020,20,2020-06-04,Intune,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028799,A0004912,Mozilla,Firefox ESR,115,2020-06-04,SCCM,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028800,A0004912,Atlassian,Bitbucket Data Center,8,2020-06-04,SCCM,Enterprise,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00028801,A0004912,Microsoft,.NET,8,2020-06-04,SCCM,User,2026-05-31,8,2023-11-14,2026-11-10,Development,5.3,Support Ending in 12 Months,Medium
SWI00028802,A0004912,IBM,IBM SPSS Statistics,29,2020-06-04,SCCM,User,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00028803,A0004912,Microsoft,.NET,6,2020-06-04,SCCM,Device,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00028804,A0004912,Python Software Foundation,Python,3.10,2020-06-04,SCCM,Device,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00028805,A0004913,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-09-17,Tanium,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028806,A0004913,Microsoft,OneDrive,24.x,2020-09-17,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028807,A0004913,Microsoft,Windows 11 Enterprise,23H2,2020-09-17,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028808,A0004913,Microsoft,Windows 11 Enterprise,23H2,2020-09-17,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028809,A0004913,Google,Google Chrome,124,2020-09-17,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028810,A0004914,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-04-06,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028811,A0004914,Microsoft,OneDrive,24.x,2022-04-06,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028812,A0004914,Microsoft,OneDrive,24.x,2022-04-06,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028813,A0004914,Microsoft,Windows 11 Enterprise,23H2,2022-04-06,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028814,A0004914,Microsoft,OneDrive,24.x,2022-04-06,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028815,A0004914,Python Software Foundation,Python,3.10,2022-04-06,SCCM,Enterprise,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00028816,A0004914,DBeaver Corp,DBeaver,23,2022-04-06,SCCM,Open Source,2026-05-31,23,2023-01-01,2025-01-01,Development,-17.0,Unsupported,High
SWI00028817,A0004914,Microsoft,.NET,8,2022-04-06,Tanium,Enterprise,2026-05-31,8,2023-11-14,2026-11-10,Development,5.3,Support Ending in 12 Months,Medium
SWI00028818,A0004915,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-12-17,Intune,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028819,A0004915,Mozilla,Firefox ESR,115,2019-12-17,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028820,A0004915,Adobe,Adobe Acrobat Pro 2020,20,2019-12-17,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028821,A0004915,Microsoft,Windows 10 Enterprise,22H2,2019-12-17,Intune,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028822,A0004915,Microsoft,Microsoft Teams Classic,1.6,2019-12-17,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028823,A0004915,Python Software Foundation,Python,3.8,2019-12-17,SCCM,Enterprise,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
SWI00028824,A0004915,Microsoft,Visual Studio Code,1.90,2019-12-17,Server Discovery,Enterprise,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00028825,A0004915,Jenkins,Jenkins,2.401 LTS,2019-12-17,SCCM,User,2026-05-31,2.401 LTS,2023-04-01,2024-09-01,DevOps,-21.0,Unsupported,High
SWI00028826,A0004915,DBeaver Corp,DBeaver,23,2019-12-17,Tanium,User,2026-05-31,23,2023-01-01,2025-01-01,Development,-17.0,Unsupported,High
SWI00028827,A0004915,Atlassian,Bitbucket Data Center,8,2019-12-17,Intune,Device,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00028828,A0004916,Microsoft,Windows 11 Enterprise,23H2,2018-07-27,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028829,A0004916,Mozilla,Firefox ESR,115,2018-07-27,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028830,A0004916,Microsoft,Microsoft Teams Classic,1.6,2018-07-27,Server Discovery,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028831,A0004916,Adobe,Adobe Acrobat Pro 2020,20,2018-07-27,Server Discovery,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028832,A0004916,Microsoft,Microsoft Teams Classic,1.6,2018-07-27,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028833,A0004916,Microsoft,.NET,6,2018-07-27,Intune,Open Source,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00028834,A0004916,OpenJS Foundation,Node.js,16,2018-07-27,Tanium,Device,2026-05-31,16,2021-04-20,2023-09-11,Development,-32.7,Unsupported,High
SWI00028835,A0004917,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-07-05,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028836,A0004917,Microsoft,Microsoft Teams Classic,1.6,2019-07-05,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028837,A0004917,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-07-05,Tanium,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028838,A0004917,Mozilla,Firefox ESR,115,2019-07-05,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028839,A0004917,Microsoft,Windows 11 Enterprise,23H2,2019-07-05,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028840,A0004918,Microsoft,OneDrive,24.x,2018-06-12,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028841,A0004918,Microsoft,Microsoft Teams Classic,1.6,2018-06-12,Intune,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028842,A0004918,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-06-12,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028843,A0004918,Mozilla,Firefox ESR,115,2018-06-12,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028844,A0004918,Google,Google Chrome,124,2018-06-12,Intune,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028845,A0004919,Microsoft,Windows 11 Enterprise,23H2,2020-07-18,Intune,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028846,A0004919,Microsoft,Windows 10 Enterprise,22H2,2020-07-18,Intune,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028847,A0004919,Mozilla,Firefox ESR,115,2020-07-18,Tanium,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028848,A0004919,Microsoft,Microsoft Teams Classic,1.6,2020-07-18,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028849,A0004919,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-07-18,Tanium,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028850,A0004920,Microsoft,Microsoft Teams Classic,1.6,2021-02-15,Intune,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028851,A0004920,Google,Google Chrome,124,2021-02-15,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028852,A0004920,Microsoft,OneDrive,24.x,2021-02-15,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028853,A0004920,Microsoft,Microsoft Teams Classic,1.6,2021-02-15,Intune,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028854,A0004920,Microsoft,Windows 10 Enterprise,22H2,2021-02-15,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028855,A0004920,Python Software Foundation,Python,3.8,2021-02-15,Intune,Open Source,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
SWI00028856,A0004920,Jenkins,Jenkins,2.401 LTS,2021-02-15,SCCM,User,2026-05-31,2.401 LTS,2023-04-01,2024-09-01,DevOps,-21.0,Unsupported,High
SWI00028857,A0004920,Docker,Docker Desktop,4.28,2021-02-15,Intune,User,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00028858,A0004920,IBM,IBM SPSS Statistics,29,2021-02-15,Intune,Open Source,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00028859,A0004921,Mozilla,Firefox ESR,115,2020-03-07,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028860,A0004921,Mozilla,Firefox ESR,115,2020-03-07,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028861,A0004921,Microsoft,Windows 10 Enterprise,22H2,2020-03-07,SCCM,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028862,A0004921,Microsoft,OneDrive,24.x,2020-03-07,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028863,A0004921,Microsoft,OneDrive,24.x,2020-03-07,Tanium,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028864,A0004922,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-05-21,SCCM,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00028865,A0004922,Adobe,Adobe Acrobat Pro 2020,20,2021-05-21,SCCM,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00028866,A0004922,Microsoft,OneDrive,24.x,2021-05-21,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028867,A0004922,Microsoft,Windows 10 Enterprise,22H2,2021-05-21,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028868,A0004922,Mozilla,Firefox ESR,115,2021-05-21,Intune,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028869,A0004923,Google,Google Chrome,124,2019-01-16,SCCM,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00028870,A0004923,Microsoft,Windows 10 Enterprise,22H2,2019-01-16,Tanium,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028871,A0004923,Mozilla,Firefox ESR,115,2019-01-16,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028872,A0004923,Microsoft,OneDrive,24.x,2019-01-16,Intune,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028873,A0004923,Microsoft,Windows 11 Enterprise,23H2,2019-01-16,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00028874,A0004923,Python Software Foundation,Python,3.10,2019-01-16,Server Discovery,User,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00028875,A0004923,Microsoft,.NET,8,2019-01-16,Intune,Enterprise,2026-05-31,8,2023-11-14,2026-11-10,Development,5.3,Support Ending in 12 Months,Medium
SWI00028876,A0004923,Python Software Foundation,Python,3.10,2019-01-16,SCCM,User,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00028877,A0004923,OpenJS Foundation,Node.js,16,2019-01-16,SCCM,User,2026-05-31,16,2021-04-20,2023-09-11,Development,-32.7,Unsupported,High
SWI00028878,A0004924,Mozilla,Firefox ESR,115,2018-08-18,Intune,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028879,A0004924,Microsoft,Microsoft Teams Classic,1.6,2018-08-18,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028880,A0004924,Microsoft,OneDrive,24.x,2018-08-18,Server Discovery,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028881,A0004924,Microsoft,Windows 10 Enterprise,22H2,2018-08-18,Server Discovery,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00028882,A0004924,Microsoft,Microsoft Teams Classic,1.6,2018-08-18,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00028883,A0004925,Microsoft,OneDrive,24.x,2022-04-26,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00028884,A0004925,Mozilla,Firefox ESR,115,2022-04-26,Tanium,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00028885,A0004925,Adobe,Adobe Acrobat Pro 2020,20,2022-04-26,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
