Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority,Remediation_Priority,Cyber_Risk_Category
A0007334,LTP-007334,Laptop,Dell,Latitude 5420,LTP26LHIU0Z3T,2021-06-04,2021-06-21,2025-06-03,1153.59,QUE009,BU003,Production,E013476,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,4.95,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,7,41.6,42.08,Medium,Accelerated,End User Computing / Branch
A0007341,LTP-007341,Laptop,Dell,Latitude 5420,LTPVTJUTAIHG1,2019-10-16,2019-11-21,2024-10-14,1169.16,ONR020,BU002,Corporate,E019938,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,6.53,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,7,34.62,41.73,Medium,Accelerated,End User Computing / Branch
A0007371,LTP-007371,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP9D60L65N9D,2018-05-15,2018-06-07,2023-05-14,1142.18,QUE015,BU001,Corporate,E002927,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,7.99,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,11.58,32.58,Medium,Accelerated,End User Computing / Branch
A0007427,LTP-007427,Laptop,Dell,Latitude 5420,LTPDU5GC97U01,2018-07-26,2018-08-25,2021-07-25,979.03,QUE005,BU001,Non-Production,E003778,In Use,Intune,2026-05-31,2021-03-01,2027-06-01,4,1250,7.77,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,3,18.94,32.95,Medium,Accelerated,End User Computing / Branch
A0007443,LTP-007443,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP0ZLPSYU97E,2018-02-01,2018-02-23,2022-01-31,1150.37,TOR004,BU006,Corporate,E009060,In Repair,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,8.27,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,6,52.66,40.63,Medium,Accelerated,End User Computing / Branch
A0007447,LTP-007447,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP07S92QTRH2,2020-11-25,2020-12-12,2024-11-24,1194.57,GTA036,BU001,Production,E004483,In Use,Network Discovery,2026-05-31,2022-04-01,2027-04-01,4,1450,5.47,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,1,0,4,29.21,35.46,Medium,Accelerated,End User Computing / Branch
A0007468,LTP-007468,Laptop,Dell,Latitude 5420,LTPDGVG8XSVPG,2018-04-23,2018-05-03,2021-04-22,1098.76,GTA020,BU001,Branch,E005005,In Use,Intune,2026-05-31,2021-03-01,2027-06-01,4,1250,8.08,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,6,42.94,40.15,Medium,Accelerated,End User Computing / Branch
A0007493,LTP-007493,Laptop,Dell,Latitude 5420,LTPXOYL6NTKUG,2018-07-09,2018-08-18,2022-07-08,873.18,GTA008,BU005,Production,E008010,In Use,Intune,2026-05-31,2021-03-01,2027-06-01,4,1250,7.79,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,0,2,3,12.27,32.61,Medium,Accelerated,End User Computing / Branch
A0007537,LTP-007537,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPJYXWE0WBM0,2020-09-15,2020-10-16,2025-09-14,1368.92,ATL009,BU005,Corporate,E021403,In Use,Intune,2026-05-31,2022-04-01,2027-04-01,4,1450,5.63,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,4,1,0,6,67.82,41.39,Medium,Accelerated,End User Computing / Branch
A0007548,LTP-007548,Laptop,HP,EliteBook 850 G9,LTPSLVGGSX5CK,2020-12-13,2021-01-16,2024-12-12,1325.25,GTA068,BU002,Production,E018708,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.37,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,3,0,2,4,30.73,35.54,Medium,Accelerated,End User Computing / Branch
A0007570,LTP-007570,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPWCIXZPZIK2,2020-03-24,2020-04-18,2023-03-24,1259.23,GTA016,BU001,Non-Production,E021242,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,6.12,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,5,30.06,37.5,Medium,Accelerated,End User Computing / Branch
A0007577,LTP-007577,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPJ5HSXUL3OV,2019-09-16,2019-09-27,2022-09-15,1045.22,WST024,BU001,Corporate,E009470,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,6.68,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,13.9,32.7,Medium,Accelerated,End User Computing / Branch
A0007650,LTP-007650,Laptop,HP,EliteBook 840 G8,LTPNVDMOHVH1K,2020-08-11,2020-08-28,2023-08-11,1062.64,WST005,BU001,Production,E009691,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,5.76,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,4,1,0,2,10.39,47.52,Medium,Immediate,End User Computing / Branch
A0007685,LTP-007685,Laptop,Dell,Latitude 5420,LTPCDNO0GSUPV,2020-11-19,2020-11-24,2023-11-19,1086.78,ONR010,BU002,Branch,E021490,In Repair,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,5.52,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,12.31,34.62,Medium,Accelerated,End User Computing / Branch
A0007692,LTP-007692,Laptop,HP,EliteBook 850 G9,LTPHALBZ3S2WG,2023-06-06,2023-06-09,2027-06-05,1084.77,WST006,BU009,Branch,E013565,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,2.98,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,1,1.36,28.07,Low,Accelerated,End User Computing / Branch
A0007694,LTP-007694,Laptop,Dell,Latitude 5420,LTP19OZ2IRWCG,2018-06-06,2018-07-09,2023-06-05,826.46,DC2001,BU001,Production,E014916,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.9,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,40.1,36.01,Medium,Accelerated,End User Computing / Branch
A0007723,LTP-007723,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP9NJKJSLHX6,2021-06-30,2021-08-02,2025-06-29,1184.27,GTA065,BU001,Branch,E013807,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,4.83,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,3,12.61,32.63,Medium,Accelerated,End User Computing / Branch
A0007726,LTP-007726,Laptop,Dell,Latitude 5420,LTPUAWPFQZ03W,2019-01-15,2019-02-25,2022-01-14,949.99,GTA036,BU004,Corporate,E007222,In Repair,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,7.27,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,2,4.88,30.24,Medium,Accelerated,End User Computing / Branch
A0007729,LTP-007729,Laptop,HP,EliteBook 840 G8,LTPJR1XNXO6T9,2020-02-09,2020-03-19,2025-02-07,1006.33,WST004,BU001,Branch,E020991,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,6.2,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,3,1,2,7,35.74,66.79,High,Immediate,End User Computing / Branch
A0007733,LTP-007733,Laptop,HP,EliteBook 850 G9,LTPCYCVZGA23X,2021-01-08,2021-01-21,2025-01-07,1288.92,GTA033,BU002,Production,E017064,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.36,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,4,18.36,38.92,Medium,Accelerated,End User Computing / Branch
A0007749,LTP-007749,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPVO0CP1NVIL,2024-03-06,2024-04-08,2029-03-05,1112.77,TOR001,BU001,Production,E006569,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,2.15,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,4,1,1,3,25.13,37.26,Medium,Accelerated,End User Computing / Branch
A0007772,LTP-007772,Laptop,HP,EliteBook 840 G8,LTPWHQMK5A2TU,2022-10-03,2022-10-08,2026-10-02,1093.51,TOR005,BU004,Disaster Recovery,E017476,In Stock,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,3.65,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,3,28.04,50.4,Medium,Immediate,End User Computing / Branch
A0007776,LTP-007776,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP1LS32RWVN7,2018-10-25,2018-12-04,2021-10-24,1084.27,TOR001,BU004,Production,E014187,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,7.49,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,6,38.18,39.91,Medium,Accelerated,End User Computing / Branch
A0007828,LTP-007828,Laptop,HP,EliteBook 850 G9,LTPOZO876ZJXX,2022-01-27,2022-02-02,2025-01-26,1343.78,ONR007,BU005,Corporate,E012172,In Use,Intune,2026-05-31,2022-05-01,2027-05-01,4,1500,4.33,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,6,55.04,40.75,Medium,Accelerated,End User Computing / Branch
A0007862,LTP-007862,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPUSP9ABA2M7,2020-12-19,2021-01-09,2023-12-19,1117.35,ATL002,BU001,Production,E007797,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,5.39,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0007871,LTP-007871,Laptop,Dell,Latitude 5420,LTPH1X3T9ZKWM,2021-07-17,2021-08-20,2026-07-16,1078.12,WST010,BU005,Corporate,E014971,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,4.78,Under Warranty,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,6,38.88,39.94,Medium,Accelerated,End User Computing / Branch
A0007879,LTP-007879,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPMPADDCJZCV,2022-05-06,2022-05-13,2025-05-05,1120.88,QUE011,BU008,Branch,E014506,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,4.05,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,4,25.16,35.26,Medium,Accelerated,End User Computing / Branch
A0007888,LTP-007888,Laptop,HP,EliteBook 840 G8,LTPRKKDAGMXID,2020-04-14,2020-04-17,2024-04-13,919.17,GTA032,BU001,Branch,E008700,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,6.12,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,1,1.45,45.07,Medium,Immediate,End User Computing / Branch
A0007892,LTP-007892,Laptop,HP,EliteBook 840 G8,LTPD439PEL56C,2022-11-14,2022-11-30,2025-11-13,1000.54,QUE025,BU001,Non-Production,E000817,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,3.5,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,3,1,1,9,44.97,67.25,High,Immediate,End User Computing / Branch
A0007938,LTP-007938,Laptop,HP,EliteBook 840 G8,LTPZ5WZ9WFUTT,2023-05-11,2023-06-18,2026-05-10,854.76,ONR017,BU003,Branch,E010020,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,2.96,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,9,50.35,63.52,High,Immediate,End User Computing / Branch
A0007940,LTP-007940,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPO23C0SAOQN,2019-09-08,2019-10-14,2022-09-07,1319.73,QUE019,BU001,Branch,E021267,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,6.63,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,4,20.23,35.01,Medium,Accelerated,End User Computing / Branch
A0007947,LTP-007947,Laptop,HP,EliteBook 850 G9,LTPBIKKYSOUFW,2022-03-06,2022-04-20,2025-03-05,979.87,GTA009,BU007,Disaster Recovery,E002191,In Use,Network Discovery,2026-05-31,2022-05-01,2027-05-01,4,1500,4.12,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,0,2,2,29.61,31.48,Medium,Accelerated,End User Computing / Branch
A0007973,LTP-007973,Laptop,Dell,Latitude 5420,LTPFAN3NIRNQK,2022-07-02,2022-07-19,2025-07-01,1032.9,ATL009,BU005,Disaster Recovery,E001198,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,3.87,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,50.83,36.54,Medium,Accelerated,End User Computing / Branch
A0007984,LTP-007984,Laptop,HP,EliteBook 850 G9,LTPZVPPHBU18O,2020-10-18,2020-10-20,2023-10-18,1132.72,GTA041,BU005,Production,E002803,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.62,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,7,42.08,42.1,Medium,Accelerated,End User Computing / Branch
A0007993,LTP-007993,Laptop,HP,EliteBook 840 G8,LTPYXBP38A8MP,2023-04-25,2023-06-03,2026-04-24,929.15,WST002,BU002,Corporate,E007167,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,3.0,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,6,41.16,57.06,High,Immediate,End User Computing / Branch
A0008069,LTP-008069,Laptop,Dell,Latitude 5420,LTP6GI4RFI9DG,2022-04-08,2022-04-23,2025-04-07,1034.87,QUE008,BU005,Branch,E018128,In Use,Intune,2026-05-31,2021-03-01,2027-06-01,4,1250,4.11,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,5,29.32,37.47,Medium,Accelerated,End User Computing / Branch
A0008071,LTP-008071,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP5L7UVE1N57,2022-09-28,2022-10-03,2026-09-27,1210.71,ONR003,BU002,Corporate,E003416,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,3.66,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,6,28.15,39.41,Medium,Accelerated,End User Computing / Branch
A0008114,LTP-008114,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPMXUHM0SJ9S,2024-07-29,2024-09-10,2028-07-28,1183.32,DC2001,BU002,Branch,E013471,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,1.72,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,4,16.22,34.81,Medium,Accelerated,End User Computing / Branch
A0008116,LTP-008116,Laptop,HP,EliteBook 850 G9,LTP3X2X6ER4XA,2018-10-23,2018-11-25,2023-10-22,1213.0,GTA064,BU003,Branch,E004487,In Use,Intune,2026-05-31,2022-05-01,2027-05-01,4,1500,7.52,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,3,6.16,32.31,Medium,Accelerated,End User Computing / Branch
A0008136,LTP-008136,Laptop,HP,EliteBook 850 G9,LTP7Q3YWXR8YV,2022-09-26,2022-10-17,2025-09-25,1136.66,GTA044,BU001,Corporate,E000246,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,3.62,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,3,31.87,33.59,Medium,Accelerated,End User Computing / Branch
A0008138,LTP-008138,Laptop,HP,EliteBook 850 G9,LTPL08J67HYEP,2022-04-17,2022-04-26,2025-04-16,1321.04,QUE016,BU001,Branch,E003151,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,4.1,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,2,15.61,30.78,Medium,Accelerated,End User Computing / Branch
A0008151,LTP-008151,Laptop,HP,EliteBook 850 G9,LTP0A6HMFMVJ2,2024-01-27,2024-02-11,2027-01-26,1227.26,QUE023,BU001,Branch,E003768,In Repair,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,2.31,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,0,2,6,34.67,39.73,Medium,Accelerated,End User Computing / Branch
A0008159,LTP-008159,Laptop,Dell,Latitude 5420,LTP5K0D5LHJ01,2019-04-05,2019-04-27,2022-04-04,1016.11,WST001,BU001,Corporate,E002005,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.1,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,42.19,36.11,Medium,Accelerated,End User Computing / Branch
A0008204,LTP-008204,Laptop,HP,EliteBook 840 G8,LTPQ3WMEMJPC6,2023-12-10,2024-01-14,2026-12-09,922.17,QUE024,BU009,Disaster Recovery,E013992,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,2.38,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,4,22.24,52.11,Medium,Immediate,End User Computing / Branch
A0008243,LTP-008243,Laptop,HP,EliteBook 840 G8,LTPD7NF524FJH,2020-12-02,2020-12-14,2024-12-01,1176.27,ATL002,BU001,Corporate,E007760,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,5.46,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,3,18.12,49.91,Medium,Immediate,End User Computing / Branch
A0008285,LTP-008285,Laptop,HP,EliteBook 850 G9,LTPIPMKMWXP9M,2023-07-17,2023-08-11,2026-07-16,1031.9,GTA048,BU003,Production,E021346,In Stock,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,2.81,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,7,47.62,46.38,Medium,Accelerated,End User Computing / Branch
A0008291,LTP-008291,Laptop,Dell,Latitude 5420,LTPW803BWEZ1L,2020-04-30,2020-05-10,2024-04-29,1071.94,GTA059,BU001,Production,E015406,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,6.06,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,5,28.92,37.45,Medium,Accelerated,End User Computing / Branch
A0008300,LTP-008300,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPDKNUZT9MN8,2019-08-06,2019-09-04,2022-08-05,1342.69,GTA064,BU003,Production,E009331,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,6.74,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,2,1,8,49.14,56.46,High,Accelerated,End User Computing / Branch
A0008362,LTP-008362,Laptop,HP,EliteBook 850 G9,LTPW5S2O5YT5R,2020-10-20,2020-11-17,2024-10-19,1317.63,GTA006,BU002,Production,E004594,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.54,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,3,18.44,32.92,Medium,Accelerated,End User Computing / Branch
A0008370,LTP-008370,Laptop,HP,EliteBook 850 G9,LTPINVUJ8MX01,2020-07-12,2020-08-11,2024-07-11,1185.05,ONR017,BU001,Branch,E017512,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,5.81,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,3,0,2,8,42.23,44.11,Medium,Accelerated,End User Computing / Branch
A0008423,LTP-008423,Laptop,HP,EliteBook 850 G9,LTPK8YM3AU119,2020-11-03,2020-11-08,2023-11-03,1339.48,GTA030,BU001,Production,E007466,In Use,SCCM,2026-05-31,2022-05-01,2027-05-01,4,1500,5.56,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,6,35.15,43.76,Medium,Accelerated,End User Computing / Branch
A0008432,LTP-008432,Laptop,HP,EliteBook 840 G8,LTPP9JSOKO9Y6,2023-03-20,2023-03-25,2028-03-18,936.96,GTA009,BU001,Production,E013256,In Use,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,3.19,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,2,1,0,5,42.27,55.11,High,Immediate,End User Computing / Branch
A0008453,LTP-008453,Laptop,Dell,Latitude 5420,LTPX007V3LUU3,2019-10-25,2019-11-29,2023-10-24,959.4,WST016,BU004,Production,E003204,In Use,Network Discovery,2026-05-31,2021-03-01,2027-06-01,4,1250,6.51,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,3,2,1,3,19.1,44.96,Medium,Accelerated,End User Computing / Branch
A0008470,LTP-008470,Laptop,Dell,Latitude 5420,LTPOSRSSIYFZY,2020-08-10,2020-09-23,2024-08-09,989.72,QUE007,BU002,Branch,E021704,In Use,Network Discovery,2026-05-31,2021-03-01,2027-06-01,4,1250,5.69,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,2,10.08,30.5,Medium,Accelerated,End User Computing / Branch
A0008490,LTP-008490,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPM1AZOJTNHZ,2019-09-09,2019-09-18,2023-09-08,1366.85,GTA074,BU002,Production,E014209,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,6.7,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,28.14,33.41,Medium,Accelerated,End User Computing / Branch
A0008494,LTP-008494,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPJQOC41GMF6,2019-04-02,2019-04-29,2022-04-01,1085.36,QUE021,BU001,Production,E001384,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,7.09,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,3,0,2,6,18.57,38.93,Medium,Accelerated,End User Computing / Branch
A0008495,LTP-008495,Laptop,Dell,Latitude 5420,LTPPTP7RM9TMJ,2023-04-07,2023-05-01,2026-04-06,992.09,GTA035,BU002,Branch,E003726,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,3.09,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,3,14.1,32.7,Medium,Accelerated,End User Computing / Branch
A0008523,LTP-008523,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPBBJNPI2GTR,2019-04-17,2019-05-19,2023-04-16,1030.39,TOR003,BU001,Production,E000758,In Use,Network Discovery,2026-05-31,2022-04-01,2027-04-01,4,1450,7.04,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,7,79.37,43.97,Medium,Accelerated,End User Computing / Branch
A0008524,LTP-008524,Laptop,HP,EliteBook 840 G8,LTPFNNQC17K0S,2022-10-31,2022-12-05,2026-10-30,1111.98,GTA014,BU001,Production,E019289,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,3.49,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,2,0,2,7,42.49,59.12,High,Immediate,End User Computing / Branch
A0008529,LTP-008529,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPRT1QT3E9LD,2022-05-20,2022-05-26,2027-05-19,1350.83,GTA050,BU002,Disaster Recovery,E021184,In Stock,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,4.02,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,3,1,0,1,11.15,28.56,Low,Accelerated,End User Computing / Branch
A0008534,LTP-008534,Laptop,HP,EliteBook 840 G8,LTPP0959P7L4L,2020-04-17,2020-05-11,2023-04-17,1226.76,QUE010,BU004,Corporate,E019517,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,6.06,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,3,14.12,49.71,Medium,Immediate,End User Computing / Branch
A0008559,LTP-008559,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPPWW4CG2XFJ,2022-09-08,2022-09-21,2027-09-07,1097.95,QUE017,BU002,Branch,E020509,In Repair,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,3.7,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,3,23.01,33.15,Medium,Accelerated,End User Computing / Branch
A0008572,LTP-008572,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPSR57TPMRM8,2025-05-10,2025-05-28,2029-05-09,967.49,WST017,BU008,Branch,E009864,In Repair,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,1.01,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,4,33.98,35.7,Medium,Accelerated,End User Computing / Branch
A0008608,LTP-008608,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPVX3B7H2KC6,2025-11-30,2025-12-12,2028-11-29,950.03,ONR009,BU007,Non-Production,E000235,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,0.47,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,5,54.85,38.74,Medium,Accelerated,End User Computing / Branch
A0008646,LTP-008646,Laptop,HP,EliteBook 850 G9,LTPGSDZWRV1JL,2023-02-14,2023-03-18,2028-02-13,1072.73,WST003,BU007,Branch,E001272,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,3.21,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,1,4,15.29,38.76,Medium,Accelerated,End User Computing / Branch
A0008652,LTP-008652,Laptop,HP,EliteBook 850 G9,LTP2FS13ARDDM,2021-04-28,2021-06-07,2025-04-27,1170.45,TOR004,BU002,Production,E020594,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,4.99,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,0,2,2,17.76,30.89,Medium,Accelerated,End User Computing / Branch
A0008655,LTP-008655,Laptop,Dell,Latitude 5420,LTPJ3O8Y0M6FY,2024-03-09,2024-03-21,2027-03-09,821.08,GTA062,BU010,Production,E014994,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,2.2,Under Warranty,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,8,62.04,45.1,Medium,Accelerated,End User Computing / Branch
