Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date
SWI00008113,A0001381,Google,Google Chrome,124,2023-05-28,SCCM,Open Source,2026-05-31
SWI00008114,A0001381,Mozilla,Firefox ESR,115,2023-05-28,Intune,Device,2026-05-31
SWI00008115,A0001381,Microsoft,Windows 11 Enterprise,23H2,2023-05-28,SCCM,Open Source,2026-05-31
SWI00008116,A0001381,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-05-28,SCCM,User,2026-05-31
SWI00008117,A0001381,Microsoft,Windows 10 Enterprise,22H2,2023-05-28,SCCM,User,2026-05-31
SWI00008118,A0001382,Mozilla,Firefox ESR,115,2020-03-27,SCCM,Open Source,2026-05-31
SWI00008119,A0001382,Microsoft,Windows 11 Enterprise,23H2,2020-03-27,Server Discovery,User,2026-05-31
SWI00008120,A0001382,Adobe,Adobe Acrobat Pro 2020,20,2020-03-27,SCCM,Open Source,2026-05-31
SWI00008121,A0001382,Mozilla,Firefox ESR,115,2020-03-27,SCCM,User,2026-05-31
SWI00008122,A0001382,Microsoft,Microsoft Teams Classic,1.6,2020-03-27,SCCM,User,2026-05-31
SWI00008123,A0001383,Microsoft,Microsoft Teams Classic,1.6,2019-02-17,SCCM,Open Source,2026-05-31
SWI00008124,A0001383,Google,Google Chrome,124,2019-02-17,Tanium,Device,2026-05-31
SWI00008125,A0001383,Adobe,Adobe Acrobat Pro 2020,20,2019-02-17,SCCM,Open Source,2026-05-31
SWI00008126,A0001383,Mozilla,Firefox ESR,115,2019-02-17,SCCM,User,2026-05-31
SWI00008127,A0001383,Microsoft,Microsoft Teams Classic,1.6,2019-02-17,SCCM,Enterprise,2026-05-31
SWI00008128,A0001384,Microsoft,OneDrive,24.x,2021-12-20,Intune,Device,2026-05-31
SWI00008129,A0001384,Google,Google Chrome,124,2021-12-20,SCCM,User,2026-05-31
SWI00008130,A0001384,Microsoft,OneDrive,24.x,2021-12-20,SCCM,Enterprise,2026-05-31
SWI00008131,A0001384,Microsoft,Microsoft Teams Classic,1.6,2021-12-20,Intune,User,2026-05-31
SWI00008132,A0001384,Mozilla,Firefox ESR,115,2021-12-20,SCCM,User,2026-05-31
SWI00008133,A0001384,OpenJS Foundation,Node.js,16,2021-12-20,Intune,Enterprise,2026-05-31
SWI00008134,A0001384,Python Software Foundation,Python,3.10,2021-12-20,SCCM,Enterprise,2026-05-31
SWI00008135,A0001384,Microsoft,Visual Studio Code,1.90,2021-12-20,SCCM,User,2026-05-31
SWI00008136,A0001385,Mozilla,Firefox ESR,115,2024-02-04,SCCM,Device,2026-05-31
SWI00008137,A0001385,Microsoft,OneDrive,24.x,2024-02-04,Intune,Enterprise,2026-05-31
SWI00008138,A0001385,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-02-04,Tanium,Enterprise,2026-05-31
SWI00008139,A0001385,Google,Google Chrome,124,2024-02-04,SCCM,Device,2026-05-31
SWI00008140,A0001385,Google,Google Chrome,124,2024-02-04,Intune,Device,2026-05-31
SWI00008141,A0001386,Microsoft,Windows 10 Enterprise,22H2,2024-11-30,Intune,Open Source,2026-05-31
SWI00008142,A0001386,Adobe,Adobe Acrobat Pro 2020,20,2024-11-30,Intune,Device,2026-05-31
SWI00008143,A0001386,Google,Google Chrome,124,2024-11-30,Tanium,Enterprise,2026-05-31
SWI00008144,A0001386,Google,Google Chrome,124,2024-11-30,SCCM,User,2026-05-31
SWI00008145,A0001386,Mozilla,Firefox ESR,115,2024-11-30,Tanium,Device,2026-05-31
SWI00008146,A0001387,Adobe,Adobe Acrobat Pro 2020,20,2018-06-28,Intune,Enterprise,2026-05-31
SWI00008147,A0001387,Microsoft,Windows 11 Enterprise,23H2,2018-06-28,Intune,Device,2026-05-31
SWI00008148,A0001387,Microsoft,Windows 11 Enterprise,23H2,2018-06-28,Server Discovery,Enterprise,2026-05-31
SWI00008149,A0001387,Microsoft,Windows 10 Enterprise,22H2,2018-06-28,SCCM,Open Source,2026-05-31
SWI00008150,A0001387,Google,Google Chrome,124,2018-06-28,Intune,User,2026-05-31
SWI00008151,A0001388,Microsoft,Windows 11 Enterprise,23H2,2025-01-14,Intune,Enterprise,2026-05-31
SWI00008152,A0001388,Mozilla,Firefox ESR,115,2025-01-14,SCCM,Open Source,2026-05-31
SWI00008153,A0001388,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-01-14,SCCM,Device,2026-05-31
SWI00008154,A0001388,Google,Google Chrome,124,2025-01-14,SCCM,Device,2026-05-31
SWI00008155,A0001388,Microsoft,Windows 11 Enterprise,23H2,2025-01-14,SCCM,Device,2026-05-31
SWI00008156,A0001388,Tableau,Tableau Desktop,2023.3,2025-01-14,Intune,Device,2026-05-31
SWI00008157,A0001388,Microsoft,.NET,8,2025-01-14,SCCM,Enterprise,2026-05-31
SWI00008158,A0001388,OpenJS Foundation,Node.js,16,2025-01-14,Tanium,User,2026-05-31
SWI00008159,A0001388,Anaconda,Anaconda Distribution,2023.09,2025-01-14,Tanium,Device,2026-05-31
SWI00008160,A0001388,OpenJS Foundation,Node.js,16,2025-01-14,Tanium,User,2026-05-31
SWI00008161,A0001389,Microsoft,Microsoft Teams Classic,1.6,2023-02-27,SCCM,Enterprise,2026-05-31
SWI00008162,A0001389,Microsoft,Windows 10 Enterprise,22H2,2023-02-27,SCCM,Device,2026-05-31
SWI00008163,A0001389,Adobe,Adobe Acrobat Pro 2020,20,2023-02-27,SCCM,Enterprise,2026-05-31
SWI00008164,A0001389,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-02-27,Intune,Enterprise,2026-05-31
SWI00008165,A0001389,Microsoft,Windows 10 Enterprise,22H2,2023-02-27,SCCM,Device,2026-05-31
SWI00008166,A0001390,Microsoft,Microsoft Teams Classic,1.6,2018-06-05,Intune,Device,2026-05-31
SWI00008167,A0001390,Mozilla,Firefox ESR,115,2018-06-05,Intune,Device,2026-05-31
SWI00008168,A0001390,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-06-05,Intune,User,2026-05-31
SWI00008169,A0001390,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-06-05,SCCM,User,2026-05-31
SWI00008170,A0001390,Microsoft,OneDrive,24.x,2018-06-05,Tanium,Open Source,2026-05-31
SWI00008171,A0001391,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-02-22,SCCM,Device,2026-05-31
SWI00008172,A0001391,Microsoft,Windows 11 Enterprise,23H2,2019-02-22,SCCM,User,2026-05-31
SWI00008173,A0001391,Microsoft,Windows 10 Enterprise,22H2,2019-02-22,SCCM,User,2026-05-31
SWI00008174,A0001391,Microsoft,Microsoft Teams Classic,1.6,2019-02-22,Tanium,Enterprise,2026-05-31
SWI00008175,A0001391,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-02-22,SCCM,Enterprise,2026-05-31
SWI00008176,A0001392,Adobe,Adobe Acrobat Pro 2020,20,2021-02-18,SCCM,Open Source,2026-05-31
SWI00008177,A0001392,Microsoft,OneDrive,24.x,2021-02-18,SCCM,Device,2026-05-31
SWI00008178,A0001392,Mozilla,Firefox ESR,115,2021-02-18,Intune,Enterprise,2026-05-31
SWI00008179,A0001392,Microsoft,Microsoft Teams Classic,1.6,2021-02-18,SCCM,User,2026-05-31
SWI00008180,A0001392,Microsoft,Windows 11 Enterprise,23H2,2021-02-18,Tanium,Open Source,2026-05-31
SWI00008181,A0001393,Microsoft,Windows 11 Enterprise,23H2,2018-12-09,Intune,Device,2026-05-31
SWI00008182,A0001393,Microsoft,Microsoft Teams Classic,1.6,2018-12-09,Intune,Open Source,2026-05-31
SWI00008183,A0001393,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-12-09,Tanium,User,2026-05-31
SWI00008184,A0001393,Google,Google Chrome,124,2018-12-09,SCCM,Device,2026-05-31
SWI00008185,A0001393,Microsoft,Windows 11 Enterprise,23H2,2018-12-09,Intune,User,2026-05-31
SWI00008186,A0001394,Microsoft,Windows 10 Enterprise,22H2,2020-08-22,Server Discovery,Enterprise,2026-05-31
SWI00008187,A0001394,Microsoft,Windows 10 Enterprise,22H2,2020-08-22,Tanium,Open Source,2026-05-31
SWI00008188,A0001394,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-08-22,Tanium,Enterprise,2026-05-31
SWI00008189,A0001394,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-08-22,SCCM,User,2026-05-31
SWI00008190,A0001394,Adobe,Adobe Acrobat Pro 2020,20,2020-08-22,SCCM,Enterprise,2026-05-31
SWI00008191,A0001395,Google,Google Chrome,124,2023-05-04,Tanium,User,2026-05-31
SWI00008192,A0001395,Microsoft,Microsoft Teams Classic,1.6,2023-05-04,SCCM,Enterprise,2026-05-31
SWI00008193,A0001395,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-05-04,SCCM,Enterprise,2026-05-31
SWI00008194,A0001395,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-05-04,Intune,Device,2026-05-31
SWI00008195,A0001395,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-05-04,Server Discovery,Device,2026-05-31
SWI00008196,A0001396,Adobe,Adobe Acrobat Pro 2020,20,2022-08-09,SCCM,Enterprise,2026-05-31
SWI00008197,A0001396,Google,Google Chrome,124,2022-08-09,SCCM,Enterprise,2026-05-31
SWI00008198,A0001396,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-08-09,SCCM,Enterprise,2026-05-31
SWI00008199,A0001396,Microsoft,Microsoft Teams Classic,1.6,2022-08-09,SCCM,Device,2026-05-31
SWI00008200,A0001396,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-08-09,Server Discovery,Open Source,2026-05-31
SWI00008201,A0001396,Microsoft,.NET,6,2022-08-09,SCCM,Open Source,2026-05-31
SWI00008202,A0001396,OpenJS Foundation,Node.js,16,2022-08-09,SCCM,Enterprise,2026-05-31
SWI00008203,A0001396,Anaconda,Anaconda Distribution,2023.09,2022-08-09,SCCM,User,2026-05-31
SWI00008204,A0001396,Tableau,Tableau Desktop,2023.3,2022-08-09,Intune,Enterprise,2026-05-31
SWI00008205,A0001397,Google,Google Chrome,124,2018-05-11,Server Discovery,Enterprise,2026-05-31
SWI00008206,A0001397,Microsoft,Windows 10 Enterprise,22H2,2018-05-11,Intune,User,2026-05-31
SWI00008207,A0001397,Google,Google Chrome,124,2018-05-11,SCCM,Device,2026-05-31
SWI00008208,A0001397,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-05-11,Intune,Open Source,2026-05-31
SWI00008209,A0001397,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-05-11,SCCM,Device,2026-05-31
SWI00008210,A0001398,Google,Google Chrome,124,2024-05-01,Intune,User,2026-05-31
SWI00008211,A0001398,Mozilla,Firefox ESR,115,2024-05-01,SCCM,User,2026-05-31
SWI00008212,A0001398,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-05-01,Server Discovery,Device,2026-05-31
SWI00008213,A0001398,Microsoft,Windows 10 Enterprise,22H2,2024-05-01,SCCM,User,2026-05-31
SWI00008214,A0001398,Microsoft,OneDrive,24.x,2024-05-01,SCCM,Open Source,2026-05-31
SWI00008215,A0001399,Adobe,Adobe Acrobat Pro 2020,20,2021-03-08,SCCM,Device,2026-05-31
SWI00008216,A0001399,Microsoft,Windows 11 Enterprise,23H2,2021-03-08,SCCM,Device,2026-05-31
SWI00008217,A0001399,Microsoft,Windows 11 Enterprise,23H2,2021-03-08,SCCM,Device,2026-05-31
SWI00008218,A0001399,Microsoft,OneDrive,24.x,2021-03-08,SCCM,Enterprise,2026-05-31
SWI00008219,A0001399,Mozilla,Firefox ESR,115,2021-03-08,Tanium,Device,2026-05-31
SWI00008220,A0001400,Microsoft,Microsoft Teams Classic,1.6,2022-11-20,Server Discovery,User,2026-05-31
SWI00008221,A0001400,Microsoft,Windows 11 Enterprise,23H2,2022-11-20,SCCM,User,2026-05-31
SWI00008222,A0001400,Mozilla,Firefox ESR,115,2022-11-20,Tanium,Open Source,2026-05-31
SWI00008223,A0001400,Microsoft,Windows 11 Enterprise,23H2,2022-11-20,Server Discovery,User,2026-05-31
SWI00008224,A0001400,Microsoft,OneDrive,24.x,2022-11-20,Intune,User,2026-05-31
SWI00008225,A0001401,Microsoft,OneDrive,24.x,2022-08-24,SCCM,Device,2026-05-31
SWI00008226,A0001401,Microsoft,Microsoft Teams Classic,1.6,2022-08-24,SCCM,Device,2026-05-31
SWI00008227,A0001401,Google,Google Chrome,124,2022-08-24,Tanium,Device,2026-05-31
SWI00008228,A0001401,Mozilla,Firefox ESR,115,2022-08-24,Intune,User,2026-05-31
SWI00008229,A0001401,Mozilla,Firefox ESR,115,2022-08-24,Server Discovery,Device,2026-05-31
SWI00008230,A0001402,Microsoft,Windows 11 Enterprise,23H2,2018-07-01,SCCM,Enterprise,2026-05-31
SWI00008231,A0001402,Microsoft,Microsoft Teams Classic,1.6,2018-07-01,SCCM,Device,2026-05-31
SWI00008232,A0001402,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-07-01,SCCM,Device,2026-05-31
SWI00008233,A0001402,Microsoft,Windows 10 Enterprise,22H2,2018-07-01,SCCM,Device,2026-05-31
SWI00008234,A0001402,Adobe,Adobe Acrobat Pro 2020,20,2018-07-01,Intune,Open Source,2026-05-31
SWI00008235,A0001403,Microsoft,Microsoft Teams Classic,1.6,2019-01-27,SCCM,Device,2026-05-31
SWI00008236,A0001403,Google,Google Chrome,124,2019-01-27,SCCM,Device,2026-05-31
SWI00008237,A0001403,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-01-27,SCCM,Device,2026-05-31
SWI00008238,A0001403,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-01-27,SCCM,User,2026-05-31
SWI00008239,A0001403,Adobe,Adobe Acrobat Pro 2020,20,2019-01-27,Intune,Open Source,2026-05-31
SWI00008240,A0001404,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-08-27,SCCM,User,2026-05-31
SWI00008241,A0001404,Google,Google Chrome,124,2021-08-27,Server Discovery,Device,2026-05-31
SWI00008242,A0001404,Mozilla,Firefox ESR,115,2021-08-27,SCCM,User,2026-05-31
SWI00008243,A0001404,Microsoft,Windows 10 Enterprise,22H2,2021-08-27,Tanium,Enterprise,2026-05-31
SWI00008244,A0001404,Microsoft,Windows 10 Enterprise,22H2,2021-08-27,SCCM,Open Source,2026-05-31
SWI00008245,A0001405,Google,Google Chrome,124,2020-03-09,Intune,Open Source,2026-05-31
SWI00008246,A0001405,Microsoft,OneDrive,24.x,2020-03-09,SCCM,Enterprise,2026-05-31
SWI00008247,A0001405,Microsoft,OneDrive,24.x,2020-03-09,Server Discovery,User,2026-05-31
SWI00008248,A0001405,Adobe,Adobe Acrobat Pro 2020,20,2020-03-09,Server Discovery,User,2026-05-31
SWI00008249,A0001405,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-03-09,SCCM,Enterprise,2026-05-31
SWI00008250,A0001405,Jenkins,Jenkins,2.401 LTS,2020-03-09,SCCM,Open Source,2026-05-31
SWI00008251,A0001405,OpenJS Foundation,Node.js,16,2020-03-09,SCCM,Device,2026-05-31
SWI00008252,A0001405,Docker,Docker Desktop,4.28,2020-03-09,Intune,Enterprise,2026-05-31
SWI00008253,A0001406,Microsoft,Windows 10 Enterprise,22H2,2024-07-04,Intune,Open Source,2026-05-31
SWI00008254,A0001406,Microsoft,Windows 10 Enterprise,22H2,2024-07-04,SCCM,Open Source,2026-05-31
SWI00008255,A0001406,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-07-04,Server Discovery,Open Source,2026-05-31
SWI00008256,A0001406,Microsoft,OneDrive,24.x,2024-07-04,SCCM,Open Source,2026-05-31
SWI00008257,A0001406,Microsoft,Microsoft Teams Classic,1.6,2024-07-04,SCCM,Device,2026-05-31
SWI00008258,A0001407,Microsoft,OneDrive,24.x,2020-03-24,SCCM,User,2026-05-31
SWI00008259,A0001407,Microsoft,Windows 10 Enterprise,22H2,2020-03-24,Intune,Device,2026-05-31
SWI00008260,A0001407,Adobe,Adobe Acrobat Pro 2020,20,2020-03-24,Server Discovery,Open Source,2026-05-31
SWI00008261,A0001407,Mozilla,Firefox ESR,115,2020-03-24,SCCM,User,2026-05-31
SWI00008262,A0001407,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-03-24,SCCM,User,2026-05-31
SWI00008263,A0001408,Microsoft,OneDrive,24.x,2019-09-06,Intune,User,2026-05-31
SWI00008264,A0001408,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-09-06,Tanium,User,2026-05-31
SWI00008265,A0001408,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-09-06,Tanium,Device,2026-05-31
SWI00008266,A0001408,Microsoft,Windows 11 Enterprise,23H2,2019-09-06,Server Discovery,Device,2026-05-31
SWI00008267,A0001408,Microsoft,OneDrive,24.x,2019-09-06,SCCM,User,2026-05-31
SWI00008268,A0001409,Google,Google Chrome,124,2019-06-30,Intune,User,2026-05-31
SWI00008269,A0001409,Mozilla,Firefox ESR,115,2019-06-30,SCCM,Device,2026-05-31
SWI00008270,A0001409,Mozilla,Firefox ESR,115,2019-06-30,Intune,User,2026-05-31
SWI00008271,A0001409,Adobe,Adobe Acrobat Pro 2020,20,2019-06-30,SCCM,Open Source,2026-05-31
SWI00008272,A0001409,Microsoft,Windows 11 Enterprise,23H2,2019-06-30,SCCM,Enterprise,2026-05-31
SWI00008273,A0001409,Microsoft,Visual Studio Code,1.90,2019-06-30,Server Discovery,Device,2026-05-31
SWI00008274,A0001409,Microsoft,.NET,8,2019-06-30,SCCM,Enterprise,2026-05-31
SWI00008275,A0001410,Microsoft,OneDrive,24.x,2020-07-13,Tanium,Device,2026-05-31
SWI00008276,A0001410,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-07-13,Server Discovery,Open Source,2026-05-31
SWI00008277,A0001410,Microsoft,OneDrive,24.x,2020-07-13,SCCM,Enterprise,2026-05-31
SWI00008278,A0001410,Microsoft,Windows 10 Enterprise,22H2,2020-07-13,Intune,User,2026-05-31
SWI00008279,A0001410,Microsoft,OneDrive,24.x,2020-07-13,SCCM,Device,2026-05-31
SWI00008280,A0001411,Microsoft,Windows 10 Enterprise,22H2,2022-03-15,SCCM,Open Source,2026-05-31
SWI00008281,A0001411,Microsoft,OneDrive,24.x,2022-03-15,SCCM,Device,2026-05-31
SWI00008282,A0001411,Mozilla,Firefox ESR,115,2022-03-15,SCCM,User,2026-05-31
SWI00008283,A0001411,Microsoft,Windows 10 Enterprise,22H2,2022-03-15,SCCM,User,2026-05-31
SWI00008284,A0001411,Microsoft,Microsoft Teams Classic,1.6,2022-03-15,SCCM,Enterprise,2026-05-31
SWI00008285,A0001412,Microsoft,Windows 11 Enterprise,23H2,2019-08-21,SCCM,Enterprise,2026-05-31
SWI00008286,A0001412,Google,Google Chrome,124,2019-08-21,SCCM,Enterprise,2026-05-31
SWI00008287,A0001412,Microsoft,Windows 10 Enterprise,22H2,2019-08-21,SCCM,Open Source,2026-05-31
SWI00008288,A0001412,Microsoft,Windows 11 Enterprise,23H2,2019-08-21,SCCM,Enterprise,2026-05-31
SWI00008289,A0001412,Microsoft,Windows 11 Enterprise,23H2,2019-08-21,Intune,Enterprise,2026-05-31
SWI00008290,A0001413,Microsoft,OneDrive,24.x,2021-09-24,SCCM,Device,2026-05-31
SWI00008291,A0001413,Adobe,Adobe Acrobat Pro 2020,20,2021-09-24,Intune,User,2026-05-31
SWI00008292,A0001413,Microsoft,Microsoft Teams Classic,1.6,2021-09-24,Intune,Device,2026-05-31
SWI00008293,A0001413,Mozilla,Firefox ESR,115,2021-09-24,SCCM,User,2026-05-31
SWI00008294,A0001413,Microsoft,OneDrive,24.x,2021-09-24,Tanium,Device,2026-05-31
SWI00008295,A0001414,Adobe,Adobe Acrobat Pro 2020,20,2023-05-19,SCCM,User,2026-05-31
SWI00008296,A0001414,Adobe,Adobe Acrobat Pro 2020,20,2023-05-19,SCCM,Device,2026-05-31
SWI00008297,A0001414,Microsoft,Windows 11 Enterprise,23H2,2023-05-19,SCCM,User,2026-05-31
SWI00008298,A0001414,Microsoft,OneDrive,24.x,2023-05-19,Intune,Device,2026-05-31
SWI00008299,A0001414,Microsoft,Windows 10 Enterprise,22H2,2023-05-19,SCCM,Open Source,2026-05-31
SWI00008300,A0001415,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-12-07,Intune,Open Source,2026-05-31
SWI00008301,A0001415,Google,Google Chrome,124,2023-12-07,SCCM,Open Source,2026-05-31
SWI00008302,A0001415,Google,Google Chrome,124,2023-12-07,SCCM,Enterprise,2026-05-31
SWI00008303,A0001415,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-12-07,SCCM,Enterprise,2026-05-31
SWI00008304,A0001415,Adobe,Adobe Acrobat Pro 2020,20,2023-12-07,SCCM,Enterprise,2026-05-31
SWI00008305,A0001416,Microsoft,Microsoft Teams Classic,1.6,2025-12-10,Tanium,Device,2026-05-31
SWI00008306,A0001416,Microsoft,Windows 11 Enterprise,23H2,2025-12-10,Server Discovery,Device,2026-05-31
SWI00008307,A0001416,Google,Google Chrome,124,2025-12-10,Tanium,Enterprise,2026-05-31
SWI00008308,A0001416,Microsoft,Windows 11 Enterprise,23H2,2025-12-10,Intune,Device,2026-05-31
SWI00008309,A0001416,Microsoft,Windows 11 Enterprise,23H2,2025-12-10,SCCM,Open Source,2026-05-31
SWI00008310,A0001417,Microsoft,Windows 10 Enterprise,22H2,2020-07-01,Intune,Device,2026-05-31
SWI00008311,A0001417,Adobe,Adobe Acrobat Pro 2020,20,2020-07-01,SCCM,User,2026-05-31
SWI00008312,A0001417,Microsoft,OneDrive,24.x,2020-07-01,SCCM,Enterprise,2026-05-31
SWI00008313,A0001417,Google,Google Chrome,124,2020-07-01,Intune,Device,2026-05-31
SWI00008314,A0001417,Mozilla,Firefox ESR,115,2020-07-01,SCCM,User,2026-05-31
SWI00008315,A0001418,Microsoft,Windows 10 Enterprise,22H2,2022-12-19,Intune,Enterprise,2026-05-31
SWI00008316,A0001418,Microsoft,Windows 11 Enterprise,23H2,2022-12-19,SCCM,Open Source,2026-05-31
SWI00008317,A0001418,Microsoft,Windows 11 Enterprise,23H2,2022-12-19,SCCM,Device,2026-05-31
SWI00008318,A0001418,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-12-19,SCCM,User,2026-05-31
SWI00008319,A0001418,Microsoft,Microsoft Teams Classic,1.6,2022-12-19,SCCM,Enterprise,2026-05-31
SWI00008320,A0001419,Microsoft,Windows 10 Enterprise,22H2,2020-06-29,SCCM,Device,2026-05-31
SWI00008321,A0001419,Microsoft,OneDrive,24.x,2020-06-29,SCCM,Device,2026-05-31
SWI00008322,A0001419,Google,Google Chrome,124,2020-06-29,Intune,Open Source,2026-05-31
SWI00008323,A0001419,Microsoft,Microsoft Teams Classic,1.6,2020-06-29,SCCM,Device,2026-05-31
SWI00008324,A0001419,Adobe,Adobe Acrobat Pro 2020,20,2020-06-29,SCCM,Enterprise,2026-05-31
SWI00008325,A0001419,Tableau,Tableau Desktop,2023.3,2020-06-29,Intune,Device,2026-05-31
SWI00008326,A0001419,Python Software Foundation,Python,3.10,2020-06-29,SCCM,Enterprise,2026-05-31
SWI00008327,A0001419,Git,Git,2.43,2020-06-29,Tanium,Device,2026-05-31
SWI00008328,A0001420,Mozilla,Firefox ESR,115,2022-07-27,Server Discovery,Open Source,2026-05-31
SWI00008329,A0001420,Mozilla,Firefox ESR,115,2022-07-27,Intune,Device,2026-05-31
SWI00008330,A0001420,Microsoft,Windows 11 Enterprise,23H2,2022-07-27,Tanium,Open Source,2026-05-31
SWI00008331,A0001420,Microsoft,OneDrive,24.x,2022-07-27,SCCM,Device,2026-05-31
SWI00008332,A0001420,Google,Google Chrome,124,2022-07-27,Server Discovery,Device,2026-05-31
SWI00008333,A0001420,Microsoft,Power BI Desktop,2024,2022-07-27,SCCM,Device,2026-05-31
SWI00008334,A0001420,Microsoft,.NET,8,2022-07-27,SCCM,User,2026-05-31
SWI00008335,A0001420,IBM,IBM SPSS Statistics,29,2022-07-27,Tanium,Open Source,2026-05-31
SWI00008336,A0001420,Atlassian,Bitbucket Data Center,8,2022-07-27,Intune,Device,2026-05-31
SWI00008337,A0001421,Mozilla,Firefox ESR,115,2023-05-04,Intune,Device,2026-05-31
SWI00008338,A0001421,Adobe,Adobe Acrobat Pro 2020,20,2023-05-04,Intune,Enterprise,2026-05-31
SWI00008339,A0001421,Adobe,Adobe Acrobat Pro 2020,20,2023-05-04,Intune,Open Source,2026-05-31
SWI00008340,A0001421,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-05-04,SCCM,Device,2026-05-31
SWI00008341,A0001421,Google,Google Chrome,124,2023-05-04,Intune,User,2026-05-31
SWI00008342,A0001422,Microsoft,Windows 10 Enterprise,22H2,2020-11-23,Tanium,Open Source,2026-05-31
SWI00008343,A0001422,Adobe,Adobe Acrobat Pro 2020,20,2020-11-23,Server Discovery,Open Source,2026-05-31
SWI00008344,A0001422,Microsoft,Windows 11 Enterprise,23H2,2020-11-23,SCCM,Open Source,2026-05-31
SWI00008345,A0001422,Microsoft,Windows 11 Enterprise,23H2,2020-11-23,Server Discovery,User,2026-05-31
SWI00008346,A0001422,Mozilla,Firefox ESR,115,2020-11-23,Intune,Open Source,2026-05-31
