Employee_ID,Business_Unit_ID,Role_Title,Worker_Type
E004086,BU001,Data Engineer,Employee
E004087,BU001,Financial Advisor,Employee
E004088,BU003,Data Engineer,Employee
E004089,BU007,Data Engineer,Employee
E004090,BU001,Security Analyst,Employee
E004091,BU004,Risk Analyst,Employee
E004092,BU001,Systems Administrator,Employee
E004093,BU002,Operations Analyst,Employee
E004094,BU009,Financial Advisor,Employee
E004095,BU001,Customer Service Rep,Employee
E004096,BU002,Financial Advisor,Employee
E004097,BU001,Risk Analyst,Employee
E004098,BU001,Network Engineer,Employee
E004099,BU001,Risk Analyst,Employee
E004100,BU001,Systems Administrator,Contractor
E004101,BU003,Security Analyst,Employee
E004102,BU002,Operations Analyst,Employee
E004103,BU003,Risk Analyst,Employee
E004104,BU001,Financial Advisor,Employee
E004105,BU001,Network Engineer,Employee
E004106,BU004,Risk Analyst,Employee
E004107,BU010,Customer Service Rep,Employee
E004108,BU001,Network Engineer,Employee
E004109,BU009,Data Engineer,Employee
E004110,BU003,Security Analyst,Employee
E004111,BU003,Software Engineer,Employee
E004112,BU002,Branch Manager,Employee
E004113,BU001,Operations Analyst,Employee
E004114,BU001,Security Analyst,Contractor
E004115,BU003,Systems Administrator,Employee
E004116,BU001,Security Analyst,Employee
E004117,BU009,Financial Advisor,Employee
E004118,BU001,Security Analyst,Employee
E004119,BU001,Security Analyst,Employee
E004120,BU004,Branch Manager,Employee
E004121,BU001,Software Engineer,Employee
E004122,BU002,Network Engineer,Employee
E004123,BU004,Branch Manager,Employee
E004124,BU009,Financial Advisor,Employee
E004125,BU006,Financial Advisor,Contractor
E004126,BU004,Systems Administrator,Contractor
E004127,BU004,Data Engineer,Employee
E004128,BU009,Network Engineer,Employee
E004129,BU001,Financial Advisor,Employee
E004130,BU001,Branch Manager,Employee
E004131,BU001,Financial Advisor,Employee
E004132,BU001,Security Analyst,Employee
E004133,BU004,Data Engineer,Employee
E004134,BU003,Financial Advisor,Employee
E004135,BU003,Security Analyst,Contractor
E004136,BU001,Systems Administrator,Contractor
E004137,BU004,Financial Advisor,Employee
E004138,BU001,Data Engineer,Employee
E004139,BU004,Branch Manager,Employee
E004140,BU003,Systems Administrator,Employee
E004141,BU001,Risk Analyst,Employee
E004142,BU001,Network Engineer,Employee
E004143,BU001,Security Analyst,Employee
E004144,BU007,Systems Administrator,Contractor
E004145,BU009,Data Engineer,Employee
E004146,BU003,Systems Administrator,Employee
E004147,BU001,Network Engineer,Employee
E004148,BU001,Risk Analyst,Employee
E004149,BU004,Security Analyst,Employee
E004150,BU005,Data Engineer,Employee
E004151,BU001,Network Engineer,Employee
E004152,BU001,Security Analyst,Contractor
E004153,BU004,Branch Manager,Contractor
E004154,BU001,Security Analyst,Employee
E004155,BU001,Network Engineer,Employee
E004156,BU001,Customer Service Rep,Employee
E004157,BU003,Customer Service Rep,Employee
E004158,BU007,Systems Administrator,Employee
E004159,BU009,Financial Advisor,Employee
E004160,BU003,Branch Manager,Employee
E004161,BU002,Security Analyst,Employee
E004162,BU001,Network Engineer,Employee
E004163,BU003,Software Engineer,Employee
E004164,BU001,Branch Manager,Employee
E004165,BU003,Customer Service Rep,Employee
E004166,BU001,Risk Analyst,Employee
E004167,BU001,Software Engineer,Employee
E004168,BU001,Financial Advisor,Employee
E004169,BU001,Security Analyst,Contractor
E004170,BU001,Software Engineer,Employee
E004171,BU001,Network Engineer,Employee
E004172,BU010,Data Engineer,Employee
E004173,BU002,Data Engineer,Employee
E004174,BU002,Systems Administrator,Employee
E004175,BU008,Software Engineer,Employee
E004176,BU010,Customer Service Rep,Employee
E004177,BU003,Systems Administrator,Employee
E004178,BU006,Data Engineer,Employee
E004179,BU001,Financial Advisor,Employee
E004180,BU001,Software Engineer,Employee
E004181,BU001,Financial Advisor,Employee
E004182,BU004,Financial Advisor,Contractor
E004183,BU004,Software Engineer,Employee
E004184,BU001,Customer Service Rep,Contractor
E004185,BU001,Software Engineer,Employee
E004186,BU003,Operations Analyst,Employee
E004187,BU001,Customer Service Rep,Employee
E004188,BU003,Operations Analyst,Employee
E004189,BU004,Security Analyst,Employee
E004190,BU004,Operations Analyst,Employee
E004191,BU005,Data Engineer,Employee
E004192,BU008,Network Engineer,Employee
E004193,BU002,Software Engineer,Employee
E004194,BU004,Operations Analyst,Employee
E004195,BU003,Systems Administrator,Employee
E004196,BU001,Operations Analyst,Employee
E004197,BU001,Software Engineer,Employee
E004198,BU001,Systems Administrator,Employee
E004199,BU002,Branch Manager,Employee
E004200,BU003,Systems Administrator,Employee
E004201,BU007,Systems Administrator,Employee
E004202,BU001,Customer Service Rep,Employee
E004203,BU001,Operations Analyst,Contractor
E004204,BU010,Operations Analyst,Employee
E004205,BU001,Risk Analyst,Contractor
E004206,BU002,Systems Administrator,Employee
E004207,BU003,Network Engineer,Employee
E004208,BU003,Customer Service Rep,Employee
E004209,BU001,Customer Service Rep,Employee
E004210,BU001,Customer Service Rep,Employee
E004211,BU001,Operations Analyst,Employee
E004212,BU003,Risk Analyst,Employee
E004213,BU003,Financial Advisor,Employee
E004214,BU001,Software Engineer,Employee
E004215,BU003,Branch Manager,Employee
E004216,BU007,Branch Manager,Employee
E004217,BU001,Software Engineer,Employee
E004218,BU002,Customer Service Rep,Contractor
E004219,BU004,Security Analyst,Employee
E004220,BU001,Software Engineer,Employee
E004221,BU001,Financial Advisor,Employee
E004222,BU003,Financial Advisor,Employee
E004223,BU009,Systems Administrator,Employee
E004224,BU006,Systems Administrator,Employee
E004225,BU003,Systems Administrator,Employee
E004226,BU004,Systems Administrator,Employee
E004227,BU001,Security Analyst,Contractor
E004228,BU003,Security Analyst,Contractor
E004229,BU002,Risk Analyst,Employee
E004230,BU001,Branch Manager,Employee
E004231,BU004,Operations Analyst,Employee
E004232,BU003,Security Analyst,Employee
E004233,BU001,Data Engineer,Employee
E004234,BU009,Financial Advisor,Contractor
E004235,BU001,Operations Analyst,Employee
E004236,BU001,Financial Advisor,Contractor
E004237,BU001,Systems Administrator,Employee
E004238,BU005,Security Analyst,Employee
E004239,BU004,Operations Analyst,Employee
E004240,BU001,Customer Service Rep,Employee
E004241,BU004,Risk Analyst,Employee
E004242,BU001,Data Engineer,Employee
E004243,BU005,Data Engineer,Employee
E004244,BU002,Branch Manager,Employee
E004245,BU001,Systems Administrator,Employee
E004246,BU009,Data Engineer,Employee
E004247,BU001,Network Engineer,Employee
E004248,BU001,Network Engineer,Employee
E004249,BU003,Software Engineer,Contractor
E004250,BU010,Data Engineer,Employee
E004251,BU001,Operations Analyst,Employee
E004252,BU001,Security Analyst,Contractor
E004253,BU001,Customer Service Rep,Employee
E004254,BU002,Branch Manager,Employee
E004255,BU001,Systems Administrator,Employee
E004256,BU003,Software Engineer,Contractor
E004257,BU010,Operations Analyst,Employee
E004258,BU002,Financial Advisor,Employee
E004259,BU001,Network Engineer,Employee
E004260,BU001,Security Analyst,Employee
E004261,BU001,Software Engineer,Employee
E004262,BU008,Operations Analyst,Employee
E004263,BU001,Systems Administrator,Employee
E004264,BU001,Customer Service Rep,Contractor
E004265,BU003,Security Analyst,Contractor
E004266,BU002,Systems Administrator,Employee
E004267,BU003,Risk Analyst,Employee
E004268,BU001,Systems Administrator,Employee
E004269,BU006,Systems Administrator,Employee
E004270,BU009,Customer Service Rep,Contractor
E004271,BU003,Data Engineer,Employee
E004272,BU009,Risk Analyst,Employee
E004273,BU001,Branch Manager,Employee
E004274,BU002,Software Engineer,Employee
E004275,BU003,Operations Analyst,Employee
E004276,BU003,Operations Analyst,Employee
E004277,BU001,Financial Advisor,Employee
E004278,BU001,Branch Manager,Employee
E004279,BU001,Branch Manager,Contractor
E004280,BU001,Branch Manager,Contractor
E004281,BU001,Branch Manager,Employee
E004282,BU004,Customer Service Rep,Employee
E004283,BU001,Data Engineer,Employee
E004284,BU001,Customer Service Rep,Employee
E004285,BU003,Software Engineer,Employee
E004286,BU003,Risk Analyst,Employee
E004287,BU008,Financial Advisor,Employee
E004288,BU003,Customer Service Rep,Employee
E004289,BU001,Software Engineer,Contractor
E004290,BU006,Risk Analyst,Employee
E004291,BU003,Software Engineer,Employee
E004292,BU001,Data Engineer,Employee
E004293,BU003,Software Engineer,Employee
E004294,BU009,Security Analyst,Employee
E004295,BU001,Software Engineer,Employee
E004296,BU001,Customer Service Rep,Employee
E004297,BU001,Software Engineer,Employee
E004298,BU001,Customer Service Rep,Employee
E004299,BU002,Risk Analyst,Employee
E004300,BU003,Security Analyst,Employee
E004301,BU001,Risk Analyst,Employee
E004302,BU009,Software Engineer,Employee
E004303,BU005,Branch Manager,Employee
E004304,BU003,Financial Advisor,Employee
E004305,BU007,Network Engineer,Employee
E004306,BU001,Branch Manager,Employee
E004307,BU002,Security Analyst,Employee
E004308,BU003,Risk Analyst,Employee
E004309,BU007,Security Analyst,Employee
E004310,BU006,Data Engineer,Employee
E004311,BU001,Risk Analyst,Employee
E004312,BU009,Software Engineer,Employee
E004313,BU001,Risk Analyst,Contractor
E004314,BU008,Branch Manager,Employee
E004315,BU010,Financial Advisor,Employee
E004316,BU001,Software Engineer,Contractor
E004317,BU004,Operations Analyst,Employee
E004318,BU001,Branch Manager,Employee
E004319,BU001,Systems Administrator,Employee
E004320,BU002,Software Engineer,Employee
E004321,BU003,Software Engineer,Employee
E004322,BU009,Branch Manager,Contractor
E004323,BU004,Data Engineer,Contractor
E004324,BU002,Risk Analyst,Employee
E004325,BU006,Systems Administrator,Contractor
E004326,BU009,Security Analyst,Employee
E004327,BU001,Software Engineer,Employee
E004328,BU010,Risk Analyst,Employee
E004329,BU001,Network Engineer,Contractor
E004330,BU006,Network Engineer,Employee
E004331,BU001,Security Analyst,Contractor
E004332,BU001,Customer Service Rep,Contractor
E004333,BU002,Systems Administrator,Contractor
E004334,BU003,Network Engineer,Employee
E004335,BU001,Financial Advisor,Employee
E004336,BU001,Security Analyst,Employee
E004337,BU003,Branch Manager,Employee
E004338,BU009,Branch Manager,Contractor
E004339,BU001,Operations Analyst,Employee
E004340,BU001,Financial Advisor,Employee
E004341,BU002,Systems Administrator,Employee
E004342,BU001,Network Engineer,Employee
E004343,BU007,Customer Service Rep,Employee
E004344,BU007,Systems Administrator,Contractor
E004345,BU003,Data Engineer,Contractor
E004346,BU001,Systems Administrator,Employee
E004347,BU006,Branch Manager,Employee
E004348,BU003,Operations Analyst,Employee
E004349,BU007,Network Engineer,Employee
E004350,BU003,Security Analyst,Contractor
E004351,BU006,Network Engineer,Employee
E004352,BU003,Risk Analyst,Employee
E004353,BU001,Branch Manager,Contractor
E004354,BU009,Operations Analyst,Employee
E004355,BU003,Risk Analyst,Employee
E004356,BU003,Financial Advisor,Employee
E004357,BU001,Customer Service Rep,Employee
E004358,BU003,Systems Administrator,Employee
E004359,BU003,Data Engineer,Employee
E004360,BU001,Software Engineer,Employee
E004361,BU001,Software Engineer,Employee
E004362,BU003,Security Analyst,Employee
E004363,BU005,Operations Analyst,Employee
E004364,BU002,Financial Advisor,Employee
E004365,BU001,Branch Manager,Employee
E004366,BU004,Data Engineer,Employee
E004367,BU001,Security Analyst,Employee
E004368,BU002,Financial Advisor,Employee
E004369,BU001,Customer Service Rep,Employee
E004370,BU001,Branch Manager,Employee
E004371,BU001,Software Engineer,Employee
E004372,BU001,Customer Service Rep,Contractor
E004373,BU001,Security Analyst,Employee
E004374,BU001,Operations Analyst,Employee
E004375,BU002,Risk Analyst,Employee
E004376,BU002,Operations Analyst,Employee
E004377,BU001,Branch Manager,Employee
E004378,BU007,Customer Service Rep,Employee
E004379,BU001,Systems Administrator,Employee
E004380,BU002,Operations Analyst,Employee
E004381,BU001,Network Engineer,Employee
E004382,BU001,Customer Service Rep,Employee
E004383,BU003,Security Analyst,Employee
E004384,BU003,Operations Analyst,Employee
E004385,BU008,Risk Analyst,Employee
E004386,BU003,Security Analyst,Employee
E004387,BU009,Risk Analyst,Employee
E004388,BU001,Systems Administrator,Employee
E004389,BU001,Network Engineer,Contractor
E004390,BU001,Systems Administrator,Employee
E004391,BU001,Network Engineer,Employee
E004392,BU003,Financial Advisor,Employee
E004393,BU003,Software Engineer,Employee
E004394,BU001,Risk Analyst,Employee
E004395,BU009,Financial Advisor,Employee
E004396,BU007,Customer Service Rep,Employee
E004397,BU001,Network Engineer,Employee
E004398,BU001,Systems Administrator,Employee
E004399,BU001,Financial Advisor,Employee
E004400,BU001,Systems Administrator,Employee
E004401,BU001,Network Engineer,Employee
E004402,BU002,Systems Administrator,Contractor
E004403,BU001,Branch Manager,Employee
E004404,BU001,Branch Manager,Employee
E004405,BU010,Risk Analyst,Employee
E004406,BU004,Systems Administrator,Contractor
E004407,BU009,Customer Service Rep,Employee
E004408,BU001,Branch Manager,Employee
E004409,BU001,Customer Service Rep,Employee
E004410,BU003,Security Analyst,Employee
E004411,BU001,Data Engineer,Employee
E004412,BU001,Network Engineer,Employee
E004413,BU004,Network Engineer,Employee
E004414,BU003,Customer Service Rep,Employee
E004415,BU001,Software Engineer,Employee
E004416,BU002,Customer Service Rep,Contractor
E004417,BU001,Network Engineer,Employee
E004418,BU001,Data Engineer,Employee
E004419,BU001,Branch Manager,Employee
E004420,BU001,Customer Service Rep,Employee
E004421,BU001,Systems Administrator,Employee
E004422,BU009,Software Engineer,Employee
E004423,BU003,Network Engineer,Employee
E004424,BU004,Customer Service Rep,Employee
E004425,BU001,Customer Service Rep,Employee
E004426,BU001,Systems Administrator,Employee
E004427,BU001,Security Analyst,Employee
E004428,BU001,Branch Manager,Employee
E004429,BU001,Data Engineer,Employee
E004430,BU006,Branch Manager,Contractor
E004431,BU004,Systems Administrator,Contractor
E004432,BU003,Network Engineer,Employee
E004433,BU002,Systems Administrator,Employee
E004434,BU009,Risk Analyst,Employee
E004435,BU001,Financial Advisor,Employee
E004436,BU001,Security Analyst,Contractor
E004437,BU001,Financial Advisor,Contractor
E004438,BU006,Network Engineer,Employee
E004439,BU010,Data Engineer,Employee
E004440,BU001,Branch Manager,Employee
E004441,BU008,Software Engineer,Employee
E004442,BU007,Risk Analyst,Employee
E004443,BU001,Security Analyst,Employee
E004444,BU001,Financial Advisor,Employee
E004445,BU001,Customer Service Rep,Employee
E004446,BU010,Risk Analyst,Employee
E004447,BU001,Branch Manager,Employee
E004448,BU006,Risk Analyst,Employee
E004449,BU001,Network Engineer,Employee
E004450,BU004,Customer Service Rep,Employee
E004451,BU002,Data Engineer,Contractor
E004452,BU003,Customer Service Rep,Employee
E004453,BU007,Data Engineer,Employee
E004454,BU006,Network Engineer,Employee
E004455,BU008,Data Engineer,Employee
E004456,BU001,Customer Service Rep,Employee
E004457,BU004,Data Engineer,Employee
E004458,BU001,Operations Analyst,Employee
E004459,BU001,Systems Administrator,Employee
E004460,BU003,Data Engineer,Employee
E004461,BU001,Customer Service Rep,Employee
E004462,BU002,Systems Administrator,Employee
E004463,BU010,Systems Administrator,Employee
E004464,BU001,Customer Service Rep,Employee
E004465,BU004,Software Engineer,Employee
E004466,BU001,Network Engineer,Employee
E004467,BU001,Branch Manager,Employee
E004468,BU001,Branch Manager,Employee
E004469,BU009,Systems Administrator,Employee
E004470,BU008,Network Engineer,Employee
E004471,BU009,Data Engineer,Employee
E004472,BU010,Operations Analyst,Employee
E004473,BU001,Security Analyst,Employee
E004474,BU001,Software Engineer,Employee
E004475,BU004,Financial Advisor,Contractor
E004476,BU002,Network Engineer,Employee
E004477,BU001,Software Engineer,Employee
E004478,BU001,Branch Manager,Employee
E004479,BU003,Security Analyst,Employee
E004480,BU003,Data Engineer,Employee
E004481,BU001,Security Analyst,Employee
E004482,BU002,Security Analyst,Employee
E004483,BU003,Data Engineer,Employee
E004484,BU003,Security Analyst,Employee
E004485,BU001,Network Engineer,Employee
